time, acc_x, acc_y, acc_z, vel_x, vel_y, vel_z, pos_x, pos_y, pos_z, rad_vel_x, rad_vel_y, rad_vel_z, rad_vel_LPF_x, rad_vel_LPF_y, rad_vel_LPF_z, rad_gyro_x, rad_gyro_y, rad_gyro_z, rad_mag_x, rad_mag_y, rad_mag_z, pos_step_gyro_x, pos_step_gyro_y, pos_step_mag_x, pos_step_mag_y, pos_step_x, pos_step_y
  0.079,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.310,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.379,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.432,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.492,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.082,  0.020,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.536,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.064, -0.026,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.576,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.067,  0.040,  0.070,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.614,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.050,  0.114,  0.144,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.654,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.010, -0.005,  0.029,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.688,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.137,  0.038,  0.062,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.725,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.209, -0.002,  0.083,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.757,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.040, -0.171,  0.079,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.789,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.065, -0.159,  0.145,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.821,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.002, -0.114,  0.097,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.852,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.159,  0.038,  0.066,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.880,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.130,  0.038,  0.095,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.909,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.011, -0.105,  0.053,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.937,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.010, -0.087,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.964,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.033, -0.012,  0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.992,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.090,  0.037, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.018,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.076, -0.017,  0.021,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.044,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.053, -0.094,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.071,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.005, -0.038,  0.021,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.098,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.018,  0.045,  0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.127,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.089,  0.070,  0.020,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.158,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.055,  0.027,  0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.189,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.007,  0.009,  0.066,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.221,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.035, -0.005,  0.040,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.253,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.059,  0.023,  0.026,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.285,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.062,  0.021, -0.026,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.314,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.072,  0.000, -0.035,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.345,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.071,  0.038,  0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.373,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.032,  0.011,  0.053,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.402,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.023, -0.005,  0.088,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.427,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.031, -0.002,  0.075,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.454,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.031, -0.002,  0.075,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.480,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.012,  0.035,  0.034,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.504,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.016,  0.005,  0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.530,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.005, -0.001,  0.040,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.555,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.012,  0.046,  0.026,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.580,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.051,  0.116,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.604,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.111,  0.155,  0.045,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.630,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.092,  0.049,  0.066,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.657,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.035, -0.017,  0.035,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.683,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.011, -0.033,  0.050,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.708,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.022, -0.016,  0.084,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.736,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.017, -0.024,  0.040,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.761,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.010, -0.028,  0.028,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.786,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.013, -0.026,  0.039,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.816,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.059, -0.050,  0.043,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.845,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.067, -0.061,  0.023,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.875,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.060, -0.010, -0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.906,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.055, -0.032, -0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.935,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.044, -0.155,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.965,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.056, -0.142,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.995,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.098,  0.005,  0.073,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.026,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.081,  0.022,  0.038,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.056,  0.000,  0.000,  0.000,  0.002,  0.001,  0.002,  0.000,  0.000,  0.000,  0.031, -0.049,  0.032, -0.000, -0.002,  0.003, -0.000, -0.000,  0.000,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.109,  0.000,  0.000,  0.000,  0.010,  0.005,  0.009,  0.000,  0.000,  0.000,  0.268,  0.018, -0.310,  0.023, -0.006, -0.022,  0.000, -0.000, -0.000, -0.010, -0.007,  0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.141,  0.000,  0.000,  0.000,  0.013,  0.012,  0.016,  0.001,  0.001,  0.001,  0.286,  0.010, -0.272,  0.035, -0.005, -0.033,  0.001, -0.000, -0.001, -0.025,  0.000, -0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.171,  0.000,  0.000,  0.000,  0.013,  0.016,  0.018,  0.001,  0.001,  0.001,  0.219, -0.140, -0.027,  0.055, -0.012, -0.038,  0.003, -0.001, -0.002, -0.030,  0.000, -0.024,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.199,  0.000,  0.000,  0.000,  0.013,  0.024,  0.018,  0.002,  0.002,  0.002,  0.130, -0.173, -0.071,  0.060, -0.019, -0.041,  0.004, -0.001, -0.003, -0.039, -0.006, -0.023,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.228,  0.000,  0.000,  0.000,  0.012,  0.029,  0.017,  0.002,  0.002,  0.002, -0.006, -0.035,  0.031,  0.062, -0.025, -0.041,  0.006, -0.002, -0.005, -0.041, -0.005, -0.029,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.257,  0.000,  0.000,  0.000,  0.010,  0.035,  0.017,  0.002,  0.003,  0.003, -0.055, -0.034,  0.067,  0.060, -0.026, -0.039,  0.008, -0.002, -0.005, -0.038, -0.006, -0.026,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.284,  0.000,  0.000,  0.000,  0.008,  0.038,  0.017,  0.002,  0.004,  0.003, -0.026, -0.054,  0.087,  0.059, -0.028, -0.035,  0.009, -0.003, -0.006, -0.038, -0.007, -0.031,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.312,  0.000,  0.000,  0.000,  0.006,  0.040,  0.017,  0.003,  0.005,  0.004,  0.006, -0.032,  0.099,  0.060, -0.032, -0.027,  0.011, -0.004, -0.007, -0.039, -0.009, -0.035,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.339,  0.000,  0.000,  0.000,  0.004,  0.045,  0.015,  0.003,  0.007,  0.004, -0.042, -0.012,  0.084,  0.059, -0.032, -0.024,  0.012, -0.005, -0.008, -0.039, -0.010, -0.031,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.367,  0.000,  0.000,  0.000,  0.002,  0.048,  0.014,  0.003,  0.008,  0.004, -0.081, -0.033,  0.099,  0.052, -0.034, -0.017,  0.015, -0.006, -0.009, -0.038, -0.011, -0.032,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.395,  0.000,  0.000,  0.000, -0.001,  0.052,  0.014,  0.003,  0.009,  0.005, -0.067, -0.044,  0.122,  0.050, -0.036, -0.012,  0.016, -0.007, -0.009, -0.037, -0.012, -0.044,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.422,  0.000,  0.000,  0.000, -0.002,  0.054,  0.013,  0.003,  0.011,  0.005, -0.038, -0.032,  0.101,  0.048, -0.037, -0.008,  0.017, -0.008, -0.009, -0.036, -0.015, -0.049,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.451,  0.000,  0.000,  0.000, -0.003,  0.057,  0.012,  0.003,  0.012,  0.006, -0.043, -0.028,  0.105,  0.047, -0.038, -0.004,  0.018, -0.008, -0.009, -0.036, -0.016, -0.056,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.483,  0.000,  0.000,  0.000, -0.004,  0.061,  0.012,  0.003,  0.014,  0.006, -0.070, -0.053,  0.064,  0.041, -0.043,  0.001,  0.019, -0.010, -0.009, -0.035, -0.019, -0.056,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.509,  0.000,  0.000,  0.000, -0.004,  0.063,  0.012,  0.003,  0.015,  0.006, -0.035, -0.059,  0.106,  0.038, -0.047,  0.008,  0.021, -0.012, -0.009, -0.035, -0.021, -0.044,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.535,  0.000,  0.000,  0.000, -0.004,  0.065,  0.012,  0.003,  0.017,  0.006, -0.031, -0.054,  0.064,  0.038, -0.049,  0.009,  0.022, -0.013, -0.009, -0.035, -0.023, -0.045,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.561,  0.000,  0.000,  0.000, -0.005,  0.069,  0.011,  0.002,  0.019,  0.007, -0.037, -0.045,  0.042,  0.035, -0.049,  0.009,  0.022, -0.014, -0.009, -0.035, -0.026, -0.041,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.587,  0.000,  0.000,  0.000, -0.005,  0.071,  0.012,  0.002,  0.021,  0.007, -0.073, -0.046,  0.051,  0.017, -0.048,  0.026,  0.023, -0.015, -0.008, -0.034, -0.027, -0.030,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.614,  0.000,  0.000,  0.000, -0.004,  0.074,  0.012,  0.002,  0.022,  0.007, -0.029, -0.057,  0.078,  0.005, -0.051,  0.041,  0.024, -0.016, -0.008, -0.033, -0.028, -0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.639,  0.000,  0.000,  0.000, -0.004,  0.078,  0.013,  0.002,  0.025,  0.008, -0.015, -0.048,  0.068, -0.007, -0.053,  0.055,  0.024, -0.017, -0.007, -0.033, -0.031, -0.008,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.663,  0.000,  0.000,  0.000, -0.003,  0.080,  0.014,  0.002,  0.027,  0.008, -0.011, -0.034,  0.073, -0.019, -0.053,  0.063,  0.023, -0.019, -0.005, -0.034, -0.033, -0.009,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.687,  0.000,  0.000,  0.000, -0.003,  0.083,  0.015,  0.002,  0.028,  0.008, -0.077,  0.032, -0.026, -0.037, -0.040,  0.066,  0.022, -0.020, -0.003, -0.033, -0.034, -0.025,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.714,  0.000,  0.000,  0.000, -0.002,  0.085,  0.016,  0.002,  0.030,  0.009, -0.097,  0.056, -0.012, -0.044, -0.034,  0.066,  0.021, -0.021, -0.002, -0.032, -0.032, -0.027,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.740,  0.000,  0.000,  0.000, -0.002,  0.090,  0.019,  0.002,  0.034,  0.009, -0.072,  0.032,  0.010, -0.047, -0.031,  0.066,  0.021, -0.022, -0.000, -0.030, -0.030, -0.014,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.765,  0.000,  0.000,  0.000, -0.003,  0.092,  0.020,  0.002,  0.035,  0.010, -0.048,  0.007,  0.033, -0.046, -0.029,  0.064,  0.020, -0.022,  0.001, -0.029, -0.030, -0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.790,  0.000,  0.000,  0.000, -0.003,  0.095,  0.022,  0.002,  0.037,  0.010, -0.064,  0.007,  0.033, -0.051, -0.024,  0.061,  0.018, -0.024,  0.003, -0.028, -0.030,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.816,  0.000,  0.000,  0.000, -0.003,  0.099,  0.027,  0.002,  0.041,  0.011, -0.035,  0.020,  0.002, -0.053, -0.022,  0.057,  0.017, -0.024,  0.005, -0.026, -0.030,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.841,  0.000,  0.000,  0.000, -0.004,  0.101,  0.030,  0.001,  0.043,  0.012, -0.011,  0.032, -0.005, -0.051, -0.021,  0.053,  0.016, -0.024,  0.006, -0.024, -0.028,  0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.867,  0.000,  0.000,  0.000, -0.005,  0.104,  0.033,  0.001,  0.045,  0.012, -0.002,  0.020,  0.040, -0.045, -0.017,  0.049,  0.014, -0.025,  0.008, -0.025, -0.027,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.904,  0.000,  0.000,  0.000, -0.007,  0.108,  0.039,  0.001,  0.049,  0.014,  0.001,  0.034,  0.054, -0.043, -0.014,  0.047,  0.013, -0.026,  0.009, -0.027, -0.025,  0.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.932,  0.000,  0.000,  0.000, -0.008,  0.110,  0.040,  0.001,  0.052,  0.015, -0.016,  0.002,  0.075, -0.041, -0.010,  0.044,  0.011, -0.026,  0.011, -0.026, -0.024,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.961,  0.000,  0.000,  0.000, -0.012,  0.116,  0.043,  0.001,  0.056,  0.016,  0.020, -0.061,  0.061, -0.037, -0.010,  0.044,  0.010, -0.026,  0.012, -0.028, -0.025,  0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.989,  0.000,  0.000,  0.000, -0.014,  0.119,  0.044,  0.000,  0.058,  0.017,  0.002, -0.092,  0.021, -0.031, -0.014,  0.041,  0.009, -0.027,  0.013, -0.030, -0.026,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.017,  0.000,  0.000,  0.000, -0.019,  0.124,  0.044, -0.000,  0.063,  0.019, -0.031, -0.040,  0.034, -0.031, -0.013,  0.038,  0.008, -0.027,  0.014, -0.031, -0.027,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.044,  0.000,  0.000,  0.000, -0.022,  0.127,  0.044, -0.001,  0.066,  0.020, -0.040, -0.035,  0.002, -0.031, -0.013,  0.035,  0.008, -0.027,  0.015, -0.030, -0.028, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.073,  0.000,  0.000,  0.000, -0.026,  0.131,  0.044, -0.001,  0.069,  0.021, -0.034, -0.128, -0.016, -0.030, -0.018,  0.031,  0.006, -0.028,  0.016, -0.032, -0.028, -0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.101,  0.000,  0.000,  0.000, -0.032,  0.138,  0.042, -0.002,  0.074,  0.022, -0.079, -0.111, -0.083, -0.030, -0.021,  0.025,  0.006, -0.028,  0.017, -0.032, -0.030,  0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.131,  0.000,  0.000,  0.000, -0.037,  0.141,  0.041, -0.003,  0.077,  0.023, -0.194,  0.024, -0.138, -0.041, -0.018,  0.009,  0.005, -0.029,  0.017, -0.029, -0.031,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.159,  0.000,  0.000,  0.000, -0.046,  0.147,  0.039, -0.005,  0.082,  0.025, -0.261,  0.098, -0.191, -0.051, -0.013, -0.001,  0.004, -0.029,  0.017, -0.020, -0.024, -0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.189,  0.000,  0.000,  0.000, -0.052,  0.150,  0.039, -0.006,  0.085,  0.026, -0.216,  0.088, -0.126, -0.067, -0.004, -0.012,  0.001, -0.030,  0.017, -0.014, -0.018, -0.024,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
