time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
0.079,-1.172,0.355,-0.097,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.318,-0.038,0.809,0.138,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,-0.178,-0.063,1.432,-0.178,-0.063,1.432,0.000,0.000,0.000,0.000,0.000,0.000
0.385,-0.161,0.692,0.158,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,-0.178,-0.058,1.397,-0.178,-0.058,1.397,0.000,0.000,0.000,0.000,0.000,0.000
0.440,-0.212,0.405,0.313,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,-0.175,-0.049,1.377,-0.175,-0.049,1.377,0.000,0.000,0.000,0.000,0.000,0.000
0.500,0.187,0.507,0.116,0.000,0.000,0.000,0.000,0.000,0.000,0.075,-0.050,0.039,-0.177,-0.044,1.385,-0.177,-0.044,1.385,0.000,0.000,0.000,0.000,0.000,0.000
0.547,0.040,0.337,0.100,0.000,0.000,0.000,0.000,0.000,0.000,0.066,-0.099,0.020,-0.183,-0.046,1.370,-0.183,-0.046,1.370,0.000,0.000,0.000,0.000,0.000,0.000
0.591,0.035,0.103,0.229,0.000,0.000,0.000,0.000,0.000,0.000,0.031,0.020,0.044,-0.186,-0.048,1.378,-0.186,-0.048,1.378,0.000,0.000,0.000,0.000,0.000,0.000
0.631,0.006,0.082,0.324,0.000,0.000,0.000,0.000,0.000,0.000,0.051,-0.004,-0.012,-0.188,-0.047,1.386,-0.188,-0.047,1.386,0.000,0.000,0.000,0.000,0.000,0.000
0.674,-0.117,0.438,0.211,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.028,-0.088,-0.192,-0.039,1.432,-0.192,-0.039,1.432,0.000,0.000,0.000,0.000,0.000,0.000
0.708,0.093,-0.435,0.160,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.022,-0.060,-0.192,0.042,1.391,-0.192,0.042,1.391,0.000,0.000,0.000,0.000,0.000,0.000
0.746,0.134,-1.014,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.028,-0.062,-0.193,0.114,1.362,-0.193,0.114,1.362,0.000,0.000,0.000,0.000,0.000,0.000
0.782,0.293,-1.224,0.387,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.048,-0.071,-0.191,0.175,1.285,-0.191,0.175,1.285,0.000,0.000,0.000,0.000,0.000,0.000
