time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
9.824,0.341,-0.107,-1.630,-4.848,0.087,-0.315,-30.551,3.202,-2.716,-0.260,0.281,0.367,-0.471,-0.234,-1.276,-0.214,0.022,-1.796
9.849,0.460,-0.334,-1.223,-4.856,0.091,-0.320,-30.643,3.204,-2.722,-0.158,0.056,0.368,-0.472,-0.232,-1.276,-0.210,0.026,-1.788
9.874,0.667,-0.964,-1.292,-4.866,0.095,-0.336,-30.842,3.208,-2.736,0.043,-0.114,0.343,-0.473,-0.231,-1.275,-0.217,0.020,-1.779
9.899,0.371,-0.485,-0.749,-4.869,0.095,-0.346,-30.940,3.210,-2.742,0.158,-0.272,0.233,-0.473,-0.230,-1.274,-0.225,0.011,-1.769
9.927,0.075,0.018,-0.157,-4.870,0.094,-0.356,-31.037,3.212,-2.750,0.032,-0.325,-0.077,-0.474,-0.229,-1.272,-0.228,0.004,-1.767
9.954,0.676,0.210,-0.601,-4.872,0.093,-0.374,-31.227,3.215,-2.764,0.077,-0.200,-0.073,-0.475,-0.228,-1.272,-0.232,-0.003,-1.757
9.980,0.886,0.044,-0.818,-4.871,0.094,-0.384,-31.329,3.217,-2.772,0.177,0.040,0.033,-0.475,-0.228,-1.271,-0.245,-0.000,-1.744
10.006,0.794,-0.114,-0.319,-4.868,0.094,-0.395,-31.431,3.219,-2.780,0.066,0.330,0.095,-0.476,-0.227,-1.269,-0.249,0.005,-1.756
10.034,0.124,0.005,0.926,-4.861,0.094,-0.409,-31.616,3.223,-2.795,0.017,0.231,0.009,-0.476,-0.226,-1.268,-0.255,0.016,-1.733
10.058,-0.214,-0.211,1.088,-4.857,0.093,-0.414,-31.718,3.225,-2.804,0.075,0.020,-0.095,-0.476,-0.226,-1.268,-0.255,0.016,-1.743
10.087,-0.327,-0.255,1.374,-4.855,0.093,-0.415,-31.815,3.227,-2.812,0.226,-0.324,-0.159,-0.476,-0.224,-1.266,-0.259,0.013,-1.742
10.117,0.455,-0.071,0.976,-4.851,0.090,-0.409,-32.010,3.230,-2.829,0.183,-0.305,-0.155,-0.476,-0.224,-1.266,-0.265,0.001,-1.741
10.141,0.908,-0.222,0.298,-4.848,0.088,-0.404,-32.107,3.232,-2.837,0.238,-0.161,-0.116,-0.475,-0.224,-1.266,-0.278,-0.002,-1.753
10.166,0.514,-0.793,0.583,-4.844,0.086,-0.399,-32.199,3.234,-2.844,-0.294,-0.382,-0.161,-0.474,-0.224,-1.265,-0.280,-0.004,-1.775
10.189,-0.357,-1.337,1.523,-4.840,0.081,-0.391,-32.300,3.235,-2.853,-0.494,-0.578,-0.345,-0.474,-0.224,-1.265,-0.273,-0.018,-1.793
10.213,-1.076,-0.150,1.833,-4.840,0.069,-0.368,-32.489,3.238,-2.868,-0.474,-0.568,-0.513,-0.475,-0.225,-1.265,-0.248,-0.038,-1.821
10.237,-0.651,0.477,0.128,-4.842,0.063,-0.354,-32.586,3.240,-2.875,-0.216,-0.265,-0.527,-0.475,-0.226,-1.266,-0.245,-0.040,-1.819
10.260,-0.196,0.714,-1.273,-4.846,0.059,-0.342,-32.688,3.241,-2.882,0.083,0.117,-0.413,-0.476,-0.227,-1.267,-0.243,-0.030,-1.818
10.284,-0.402,0.638,-1.211,-4.849,0.056,-0.334,-32.785,3.242,-2.889,-0.130,0.043,-0.198,-0.476,-0.229,-1.269,-0.246,-0.024,-1.836
10.310,-1.190,-0.229,0.058,-4.854,0.055,-0.327,-32.891,3.243,-2.896,-0.277,-0.250,-0.120,-0.477,-0.229,-1.270,-0.234,-0.026,-1.846
10.333,-0.841,-0.691,0.075,-4.869,0.049,-0.316,-33.076,3.245,-2.908,-0.147,-0.319,-0.105,-0.477,-0.230,-1.271,-0.220,-0.042,-1.862
10.360,-0.012,-0.452,-1.306,-4.877,0.045,-0.311,-33.174,3.246,-2.915,0.101,-0.072,-0.094,-0.478,-0.231,-1.272,-0.223,-0.042,-1.869
10.388,0.541,-0.129,-2.441,-4.885,0.040,-0.311,-33.276,3.247,-2.921,0.215,0.507,-0.100,-0.479,-0.233,-1.275,-0.236,-0.035,-1.868
10.412,1.006,0.147,-2.853,-4.889,0.037,-0.316,-33.369,3.248,-2.927,0.043,0.500,-0.112,-0.479,-0.233,-1.276,-0.241,-0.024,-1.868
10.436,0.284,0.032,-1.388,-4.893,0.031,-0.339,-33.560,3.249,-2.940,-0.193,0.323,-0.125,-0.479,-0.233,-1.277,-0.247,-0.001,-1.866
10.462,-0.081,-0.173,-0.254,-4.894,0.028,-0.352,-33.658,3.250,-2.947,-0.358,0.075,-0.115,-0.480,-0.233,-1.279,-0.240,0.000,-1.876
10.486,0.088,-0.319,-0.186,-4.895,0.025,-0.366,-33.765,3.250,-2.955,-0.031,-0.194,-0.046,-0.481,-0.233,-1.281,-0.234,-0.002,-1.878
10.511,0.915,-0.253,-0.548,-4.894,0.022,-0.378,-33.858,3.251,-2.962,0.066,-0.122,-0.023,-0.481,-0.233,-1.283,-0.243,-0.004,-1.875
10.536,0.497,-0.503,1.053,-4.890,0.015,-0.398,-34.049,3.252,-2.977,-0.073,-0.076,-0.009,-0.482,-0.233,-1.284,-0.248,-0.009,-1.883
10.563,0.223,-0.640,1.378,-4.886,0.010,-0.404,-34.147,3.252,-2.985,-0.205,-0.035,-0.001,-0.483,-0.234,-1.285,-0.244,-0.009,-1.888
10.588,0.616,-0.624,1.052,-4.882,0.005,-0.406,-34.249,3.252,-2.993,0.147,0.103,0.021,-0.484,-0.234,-1.288,-0.248,-0.011,-1.881
10.612,0.767,-0.647,0.283,-4.877,-0.001,-0.407,-34.342,3.252,-3.001,0.378,0.265,0.078,-0.485,-0.234,-1.289,-0.251,-0.008,-1.884
10.636,0.672,-0.596,-0.020,-4.864,-0.015,-0.409,-34.537,3.252,-3.017,0.426,0.358,0.121,-0.485,-0.234,-1.290,-0.276,0.002,-1.859
10.661,0.300,-0.422,0.387,-4.857,-0.023,-0.409,-34.634,3.251,-3.026,0.359,0.359,0.144,-0.485,-0.234,-1.291,-0.287,0.007,-1.846
10.687,-0.208,-0.343,0.931,-4.850,-0.031,-0.408,-34.736,3.251,-3.034,0.252,0.132,0.126,-0.485,-0.232,-1.292,-0.293,0.012,-1.831
10.713,-0.427,-0.268,1.454,-4.841,-0.046,-0.400,-34.925,3.249,-3.050,0.265,0.013,0.138,-0.484,-0.232,-1.293,-0.300,0.011,-1.823
10.738,-0.307,-0.475,1.061,-4.838,-0.053,-0.393,-35.027,3.248,-3.058,0.264,-0.004,0.173,-0.484,-0.231,-1.293,-0.303,0.007,-1.808
10.764,-0.609,-0.918,0.827,-4.836,-0.061,-0.384,-35.123,3.247,-3.066,-0.213,-0.075,0.077,-0.482,-0.230,-1.294,-0.308,0.007,-1.782
10.788,-1.534,-0.708,1.564,-4.837,-0.070,-0.374,-35.220,3.246,-3.074,-0.421,-0.326,-0.143,-0.482,-0.230,-1.294,-0.293,-0.002,-1.779
10.815,-1.416,1.073,1.276,-4.847,-0.084,-0.347,-35.409,3.243,-3.088,-0.268,-0.292,-0.144,-0.481,-0.229,-1.295,-0.267,-0.007,-1.781
10.840,-0.867,0.670,0.283,-4.857,-0.088,-0.330,-35.516,3.241,-3.095,0.066,-0.057,0.057,-0.481,-0.229,-1.295,-0.268,-0.008,-1.774
10.864,-0.914,0.070,0.222,-4.866,-0.090,-0.316,-35.608,3.239,-3.101,-0.027,-0.265,0.173,-0.481,-0.229,-1.295,-0.263,-0.012,-1.780
10.889,-1.029,0.320,0.525,-4.876,-0.092,-0.302,-35.705,3.237,-3.107,-0.161,-0.112,0.092,-0.480,-0.229,-1.295,-0.262,-0.018,-1.774
10.915,-0.335,0.689,-1.001,-4.898,-0.092,-0.279,-35.896,3.234,-3.119,-0.089,0.271,0.121,-0.480,-0.229,-1.295,-0.250,-0.011,-1.777
10.939,-0.050,0.435,-1.822,-4.909,-0.090,-0.272,-35.999,3.232,-3.125,0.061,0.513,0.211,-0.480,-0.229,-1.295,-0.249,0.004,-1.774
10.964,0.021,0.012,-2.033,-4.918,-0.088,-0.270,-36.092,3.230,-3.130,0.153,0.442,0.272,-0.480,-0.229,-1.295,-0.253,0.012,-1.769
10.989,-0.042,-0.446,-1.833,-4.927,-0.086,-0.273,-36.201,3.228,-3.136,0.122,-0.139,0.248,-0.479,-0.227,-1.294,-0.256,0.008,-1.750
11.012,0.068,-0.506,-1.766,-4.934,-0.086,-0.278,-36.294,3.227,-3.141,0.126,-0.175,0.173,-0.479,-0.227,-1.293,-0.258,0.004,-1.739
11.036,0.222,-0.251,-1.605,-4.946,-0.087,-0.296,-36.487,3.223,-3.152,0.099,-0.086,0.103,-0.478,-0.226,-1.293,-0.266,-0.006,-1.724
11.064,0.192,-0.001,-1.463,-4.951,-0.089,-0.309,-36.586,3.221,-3.158,0.062,-0.001,-0.011,-0.477,-0.226,-1.291,-0.269,-0.006,-1.708
11.096,0.452,0.105,-1.486,-4.957,-0.091,-0.340,-36.789,3.218,-3.171,0.114,-0.040,-0.018,-0.477,-0.225,-1.290,-0.274,-0.005,-1.695
11.126,0.873,0.265,-1.325,-4.958,-0.091,-0.357,-36.888,3.216,-3.178,0.116,-0.064,-0.022,-0.475,-0.225,-1.289,-0.274,-0.006,-1.700
11.154,0.743,0.363,0.359,-4.955,-0.090,-0.389,-37.081,3.212,-3.193,0.033,-0.077,-0.020,-0.475,-0.225,-1.289,-0.282,-0.005,-1.689
11.181,0.427,0.060,0.992,-4.951,-0.089,-0.403,-37.186,3.211,-3.201,-0.004,-0.128,-0.018,-0.474,-0.225,-1.288,-0.285,-0.006,-1.683
11.210,0.292,-0.373,0.795,-4.948,-0.088,-0.412,-37.285,3.209,-3.209,0.255,-0.302,0.028,-0.473,-0.225,-1.287,-0.284,-0.011,-1.677
11.239,0.306,-0.606,0.673,-4.940,-0.089,-0.426,-37.482,3.205,-3.226,0.357,-0.252,0.010,-0.472,-0.225,-1.286,-0.296,-0.026,-1.668
11.268,0.149,-0.388,1.090,-4.935,-0.092,-0.430,-37.586,3.203,-3.235,0.021,-0.108,-0.117,-0.469,-0.226,-1.285,-0.303,-0.031,-1.665
11.296,0.399,-0.098,1.427,-4.927,-0.097,-0.429,-37.773,3.200,-3.251,-0.123,0.004,-0.100,-0.468,-0.227,-1.285,-0.301,-0.031,-1.669
11.326,0.280,-0.664,0.593,-4.922,-0.100,-0.424,-37.877,3.198,-3.260,0.005,-0.122,-0.022,-0.466,-0.228,-1.285,-0.297,-0.030,-1.666
11.353,-1.293,-0.193,1.479,-4.916,-0.109,-0.414,-38.073,3.194,-3.277,-0.134,-0.382,-0.126,-0.466,-0.228,-1.284,-0.294,-0.046,-1.665
11.379,-1.835,0.956,3.238,-4.917,-0.113,-0.404,-38.172,3.191,-3.285,-1.093,-0.534,-0.458,-0.465,-0.229,-1.284,-0.261,-0.049,-1.684
11.408,-1.821,0.938,2.777,-4.921,-0.114,-0.389,-38.265,3.189,-3.293,-0.445,0.338,0.130,-0.466,-0.231,-1.285,-0.241,-0.050,-1.696
11.436,-0.830,-0.529,0.005,-4.936,-0.114,-0.355,-38.462,3.185,-3.308,0.081,0.446,0.247,-0.467,-0.232,-1.285,-0.225,-0.035,-1.703
11.463,-0.870,-0.699,-0.162,-4.947,-0.116,-0.338,-38.576,3.182,-3.316,0.319,0.076,0.088,-0.467,-0.233,-1.285,-0.224,-0.040,-1.697
11.490,-0.758,-0.402,-0.138,-4.957,-0.118,-0.324,-38.675,3.180,-3.322,0.062,-0.105,-0.153,-0.468,-0.234,-1.285,-0.229,-0.045,-1.687
11.520,0.490,0.173,-1.999,-4.974,-0.123,-0.307,-38.859,3.175,-3.334,0.084,0.432,-0.056,-0.468,-0.234,-1.285,-0.230,-0.038,-1.679
11.547,0.952,0.230,-2.701,-4.981,-0.125,-0.305,-38.963,3.173,-3.340,0.130,0.922,0.073,-0.468,-0.234,-1.285,-0.245,-0.016,-1.669
11.577,1.029,0.371,-2.509,-4.985,-0.126,-0.318,-39.163,3.167,-3.353,0.005,0.699,0.040,-0.468,-0.233,-1.285,-0.261,0.023,-1.649
11.604,0.581,0.061,-1.364,-4.984,-0.126,-0.330,-39.262,3.165,-3.359,-0.227,-0.027,0.002,-0.468,-0.231,-1.285,-0.258,0.030,-1.634
11.632,0.158,-0.580,-0.567,-4.981,-0.126,-0.356,-39.457,3.160,-3.373,-0.138,-0.252,-0.006,-0.469,-0.230,-1.285,-0.256,0.027,-1.608
11.661,0.038,-0.613,-0.185,-4.979,-0.129,-0.369,-39.561,3.157,-3.380,-0.084,-0.274,-0.024,-0.469,-0.229,-1.285,-0.252,0.011,-1.606
11.688,0.062,-0.645,0.277,-4.977,-0.132,-0.381,-39.666,3.155,-3.388,-0.127,0.011,0.017,-0.470,-0.228,-1.285,-0.250,0.009,-1.605
11.716,0.502,-0.884,0.380,-4.973,-0.141,-0.398,-39.860,3.149,-3.403,-0.059,0.119,0.040,-0.471,-0.227,-1.285,-0.248,0.006,-1.605
11.747,0.811,-0.928,0.255,-4.970,-0.147,-0.404,-39.954,3.147,-3.411,0.114,0.140,0.029,-0.471,-0.225,-1.285,-0.257,0.001,-1.588
11.775,1.027,-0.260,0.631,-4.958,-0.162,-0.412,-40.158,3.140,-3.428,0.121,0.134,-0.015,-0.472,-0.224,-1.285,-0.263,0.004,-1.566
11.803,1.199,-0.093,0.498,-4.950,-0.170,-0.414,-40.257,3.137,-3.436,0.133,0.187,-0.028,-0.472,-0.224,-1.285,-0.259,0.008,-1.562
11.831,1.129,-0.098,0.702,-4.940,-0.176,-0.414,-40.356,3.133,-3.444,0.230,0.220,0.081,-0.472,-0.221,-1.285,-0.272,0.012,-1.543
11.859,0.549,-0.196,1.398,-4.919,-0.189,-0.410,-40.553,3.126,-3.461,0.225,0.094,0.081,-0.472,-0.220,-1.285,-0.280,0.017,-1.530
11.887,0.362,-0.555,1.418,-4.907,-0.196,-0.403,-40.661,3.122,-3.470,0.224,-0.115,0.045,-0.471,-0.218,-1.285,-0.279,0.016,-1.512
11.915,-1.217,-0.875,2.633,-4.891,-0.211,-0.383,-40.847,3.114,-3.485,0.121,-0.263,-0.017,-0.471,-0.217,-1.285,-0.276,0.001,-1.489
11.943,-1.980,-0.022,3.015,-4.887,-0.220,-0.367,-40.945,3.110,-3.492,-0.335,-0.491,-0.392,-0.470,-0.216,-1.285,-0.260,-0.005,-1.502
11.971,-1.758,1.026,1.798,-4.888,-0.227,-0.347,-41.043,3.105,-3.499,-0.164,-0.182,-0.286,-0.470,-0.215,-1.285,-0.254,-0.013,-1.513
12.000,-0.412,1.276,-1.017,-4.896,-0.232,-0.309,-41.238,3.096,-3.512,0.406,0.432,0.136,-0.470,-0.215,-1.285,-0.251,0.005,-1.511
12.030,-0.541,0.810,-0.669,-4.901,-0.231,-0.295,-41.341,3.091,-3.519,-0.199,-0.307,0.035,-0.469,-0.214,-1.286,-0.249,0.012,-1.506
12.059,-0.788,0.763,-0.551,-4.914,-0.225,-0.273,-41.533,3.083,-3.530,-0.210,-0.176,0.009,-0.469,-0.214,-1.286,-0.228,0.009,-1.524
12.087,-0.334,0.705,-1.617,-4.923,-0.219,-0.265,-41.646,3.077,-3.536,0.044,0.338,0.184,-0.469,-0.214,-1.286,-0.222,0.012,-1.533
12.118,0.104,0.183,-2.221,-4.936,-0.209,-0.263,-41.828,3.069,-3.546,0.042,0.312,0.252,-0.469,-0.213,-1.286,-0.219,0.029,-1.542
12.147,0.091,-0.076,-1.816,-4.942,-0.204,-0.269,-41.922,3.066,-3.551,0.035,-0.216,0.236,-0.468,-0.212,-1.286,-0.221,0.029,-1.531
12.175,0.642,-0.059,-1.733,-4.950,-0.195,-0.289,-42.125,3.057,-3.562,0.103,-0.400,0.202,-0.468,-0.212,-1.285,-0.227,0.015,-1.518
12.204,0.961,0.152,-2.155,-4.951,-0.192,-0.303,-42.229,3.053,-3.568,0.073,-0.077,0.211,-0.467,-0.212,-1.284,-0.227,0.008,-1.496
12.233,0.823,0.015,-0.745,-4.949,-0.185,-0.336,-42.422,3.046,-3.581,-0.156,0.071,0.210,-0.467,-0.212,-1.283,-0.231,0.007,-1.486
12.259,0.817,0.180,-0.236,-4.945,-0.182,-0.352,-42.521,3.042,-3.588,-0.246,0.027,0.182,-0.467,-0.212,-1.282,-0.234,0.008,-1.467
12.288,1.020,0.474,-0.279,-4.940,-0.179,-0.368,-42.620,3.039,-3.595,0.108,-0.115,0.139,-0.467,-0.212,-1.280,-0.228,0.006,-1.449
12.319,1.334,0.257,-0.264,-4.925,-0.171,-0.395,-42.812,3.032,-3.610,0.189,-0.095,0.172,-0.467,-0.212,-1.279,-0.241,0.003,-1.423
12.345,1.174,0.165,-0.052,-4.915,-0.167,-0.408,-42.910,3.029,-3.618,0.066,0.137,0.153,-0.466,-0.212,-1.277,-0.254,0.003,-1.392
12.370,0.807,-0.131,0.810,-4.904,-0.163,-0.419,-43.009,3.025,-3.626,0.001,0.149,0.115,-0.466,-0.212,-1.275,-0.251,0.006,-1.392
12.399,0.419,-0.919,1.951,-4.881,-0.159,-0.430,-43.204,3.019,-3.643,0.013,-0.044,0.064,-0.466,-0.212,-1.274,-0.250,0.003,-1.386
12.424,0.644,-0.706,1.446,-4.870,-0.160,-0.429,-43.307,3.015,-3.652,0.216,-0.346,-0.114,-0.465,-0.212,-1.272,-0.256,-0.007,-1.388
12.450,1.035,-0.482,0.679,-4.858,-0.162,-0.426,-43.399,3.012,-3.660,0.159,-0.117,-0.161,-0.464,-0.213,-1.271,-0.256,-0.013,-1.387
12.475,-1.113,-1.219,2.390,-4.835,-0.171,-0.415,-43.603,3.005,-3.678,-0.200,-0.077,-0.244,-0.463,-0.213,-1.269,-0.252,-0.021,-1.400
12.502,-2.060,-0.452,3.537,-4.830,-0.178,-0.401,-43.704,3.002,-3.687,-0.760,-0.275,-0.454,-0.463,-0.214,-1.269,-0.226,-0.024,-1.415
12.527,-1.960,0.473,2.587,-4.829,-0.184,-0.386,-43.791,2.998,-3.694,-0.892,-0.095,-0.535,-0.464,-0.215,-1.269,-0.201,-0.027,-1.435
12.558,-0.048,0.594,-0.240,-4.833,-0.190,-0.350,-43.980,2.991,-3.708,-0.337,0.326,-0.154,-0.466,-0.216,-1.269,-0.167,-0.013,-1.479
12.585,0.501,-0.460,-0.551,-4.835,-0.192,-0.334,-44.081,2.987,-3.715,0.397,0.225,0.357,-0.468,-0.216,-1.269,-0.175,-0.006,-1.474
12.610,0.227,-1.725,0.222,-4.837,-0.196,-0.319,-44.187,2.983,-3.722,0.260,-0.726,0.094,-0.469,-0.217,-1.269,-0.180,-0.003,-1.470
12.634,0.441,-1.758,0.310,-4.837,-0.212,-0.295,-44.366,2.975,-3.734,0.419,-0.656,-0.087,-0.470,-0.217,-1.269,-0.192,-0.041,-1.451
12.657,1.004,-0.322,-2.193,-4.835,-0.224,-0.284,-44.468,2.971,-3.740,0.608,-0.206,-0.213,-0.470,-0.219,-1.269,-0.215,-0.048,-1.430
12.687,1.145,0.267,-2.870,-4.831,-0.234,-0.280,-44.565,2.966,-3.745,0.239,0.670,-0.225,-0.470,-0.220,-1.269,-0.223,-0.040,-1.440
12.714,0.907,0.742,-1.950,-4.820,-0.248,-0.288,-44.753,2.957,-3.756,-0.032,0.695,-0.202,-0.469,-0.220,-1.270,-0.237,-0.005,-1.446
12.741,0.679,0.208,-1.395,-4.811,-0.253,-0.298,-44.854,2.952,-3.763,-0.114,0.392,-0.143,-0.469,-0.220,-1.270,-0.242,0.005,-1.461
12.770,0.719,-0.287,-1.385,-4.802,-0.257,-0.310,-44.960,2.946,-3.769,0.084,-0.133,-0.040,-0.468,-0.219,-1.271,-0.239,0.006,-1.469
12.798,0.104,0.169,-1.838,-4.786,-0.265,-0.337,-45.142,2.936,-3.782,-0.081,0.062,-0.033,-0.468,-0.219,-1.272,-0.242,0.002,-1.462
12.826,-0.178,0.578,-0.048,-4.778,-0.268,-0.354,-45.242,2.930,-3.789,-1.189,1.048,0.243,-0.469,-0.218,-1.273,-0.228,0.019,-1.473
12.852,0.041,0.154,1.419,-4.772,-0.270,-0.366,-45.328,2.926,-3.795,-1.133,0.622,0.628,-0.470,-0.216,-1.273,-0.203,0.039,-1.480
12.877,1.437,-2.068,2.774,-4.757,-0.278,-0.378,-45.524,2.914,-3.811,-0.589,-0.227,0.929,-0.472,-0.215,-1.273,-0.173,0.035,-1.478
12.904,2.036,-2.005,1.818,-4.746,-0.287,-0.375,-45.619,2.909,-3.818,0.896,-0.562,0.713,-0.475,-0.213,-1.271,-0.191,0.006,-1.388
12.929,2.804,-1.326,0.006,-4.730,-0.300,-0.370,-45.723,2.902,-3.826,0.964,-0.173,0.556,-0.475,-0.212,-1.269,-0.206,-0.008,-1.349
12.959,1.198,-0.293,1.461,-4.694,-0.324,-0.363,-45.902,2.890,-3.840,0.375,0.274,0.362,-0.476,-0.212,-1.267,-0.248,-0.019,-1.298
12.986,0.078,0.803,1.952,-4.674,-0.335,-0.356,-45.996,2.884,-3.847,0.012,0.478,-0.136,-0.476,-0.210,-1.264,-0.247,-0.004,-1.320
13.010,0.138,0.723,0.740,-4.657,-0.343,-0.347,-46.089,2.877,-3.854,0.423,0.401,-0.094,-0.476,-0.209,-1.262,-0.244,0.007,-1.338
13.039,-0.442,-0.461,-0.542,-4.626,-0.355,-0.332,-46.270,2.863,-3.868,0.626,0.246,-0.090,-0.476,-0.208,-1.260,-0.265,0.023,-1.328
13.063,-1.078,-0.301,0.598,-4.615,-0.361,-0.326,-46.362,2.856,-3.874,0.418,-0.034,-0.156,-0.476,-0.206,-1.259,-0.264,0.023,-1.344
13.088,-1.345,0.051,0.779,-4.607,-0.368,-0.319,-46.459,2.849,-3.881,0.043,-0.492,-0.418,-0.474,-0.204,-1.257,-0.263,0.019,-1.365
13.114,-0.923,-0.011,-0.168,-4.600,-0.377,-0.307,-46.639,2.834,-3.893,0.203,-0.612,-0.395,-0.474,-0.203,-1.256,-0.256,0.006,-1.388
13.143,-0.645,-0.003,-0.184,-4.600,-0.381,-0.301,-46.744,2.825,-3.900,0.203,-0.701,-0.318,-0.473,-0.203,-1.255,-0.255,-0.005,-1.426
13.172,-0.360,0.494,-0.411,-4.600,-0.384,-0.297,-46.827,2.818,-3.906,-0.122,-0.276,-0.228,-0.471,-0.204,-1.255,-0.254,-0.016,-1.428
13.198,-0.086,1.113,-1.273,-4.603,-0.385,-0.295,-47.007,2.803,-3.917,-0.182,0.155,-0.192,-0.471,-0.204,-1.255,-0.247,-0.007,-1.451
13.223,-0.112,0.928,-1.031,-4.604,-0.382,-0.298,-47.099,2.796,-3.923,-0.265,0.479,-0.110,-0.470,-0.204,-1.255,-0.241,0.010,-1.457
13.247,-0.273,0.451,-0.571,-4.605,-0.377,-0.302,-47.195,2.788,-3.929,-0.142,-0.122,0.090,-0.469,-0.204,-1.255,-0.234,0.015,-1.455
13.273,0.481,-0.314,-0.916,-4.609,-0.370,-0.312,-47.380,2.773,-3.942,0.098,-0.293,0.130,-0.469,-0.204,-1.255,-0.230,0.012,-1.447
13.298,0.727,-0.173,-1.408,-4.609,-0.368,-0.318,-47.467,2.766,-3.948,0.247,-0.222,0.125,-0.469,-0.205,-1.255,-0.242,-0.001,-1.422
13.325,0.848,0.158,-1.215,-4.607,-0.366,-0.327,-47.560,2.759,-3.954,0.049,0.002,-0.012,-0.468,-0.205,-1.255,-0.244,-0.002,-1.430
13.349,0.704,0.227,-0.814,-4.604,-0.363,-0.339,-47.665,2.750,-3.962,-0.002,0.034,-0.059,-0.468,-0.206,-1.254,-0.252,-0.001,-1.421
13.374,0.783,0.474,-0.762,-4.595,-0.357,-0.360,-47.845,2.736,-3.975,0.072,0.020,-0.078,-0.467,-0.206,-1.254,-0.260,0.004,-1.427
13.398,1.017,0.469,-0.840,-4.589,-0.353,-0.370,-47.927,2.730,-3.982,0.177,-0.017,-0.065,-0.467,-0.206,-1.254,-0.262,0.004,-1.439
13.426,1.078,0.062,-0.738,-4.581,-0.349,-0.382,-48.019,2.723,-3.989,0.164,-0.061,-0.051,-0.465,-0.207,-1.254,-0.276,0.003,-1.418
13.454,0.448,0.207,0.325,-4.562,-0.341,-0.404,-48.202,2.709,-4.005,0.040,-0.087,-0.159,-0.465,-0.208,-1.254,-0.283,0.003,-1.427
13.480,0.085,0.338,0.764,-4.552,-0.337,-0.413,-48.302,2.701,-4.014,-0.033,-0.123,-0.249,-0.464,-0.208,-1.255,-0.281,0.003,-1.442
13.512,0.002,0.065,0.995,-4.544,-0.333,-0.419,-48.389,2.695,-4.022,0.072,-0.314,-0.139,-0.462,-0.209,-1.255,-0.281,0.001,-1.449
13.543,0.343,-0.066,1.073,-4.530,-0.327,-0.423,-48.566,2.682,-4.039,0.127,-0.365,-0.077,-0.462,-0.210,-1.256,-0.286,-0.011,-1.465
13.569,0.762,0.295,0.919,-4.521,-0.324,-0.422,-48.665,2.675,-4.048,0.182,-0.293,-0.059,-0.460,-0.212,-1.257,-0.289,-0.017,-1.478
13.597,0.048,-1.546,0.905,-4.505,-0.322,-0.415,-48.841,2.662,-4.064,0.078,-0.325,-0.053,-0.459,-0.214,-1.257,-0.299,-0.031,-1.483
13.627,-0.769,-1.686,1.476,-4.498,-0.325,-0.408,-48.931,2.656,-4.072,-0.401,-0.458,-0.303,-0.457,-0.216,-1.258,-0.290,-0.047,-1.500
13.656,-1.183,0.410,0.788,-4.493,-0.334,-0.390,-49.107,2.643,-4.088,-0.566,-0.259,-0.539,-0.457,-0.218,-1.259,-0.263,-0.052,-1.540
13.682,-0.926,0.817,0.178,-4.494,-0.337,-0.379,-49.201,2.636,-4.096,-0.483,0.176,-0.550,-0.457,-0.220,-1.261,-0.254,-0.045,-1.564
13.709,-1.095,0.399,-0.104,-4.497,-0.339,-0.370,-49.291,2.629,-4.104,-0.290,0.144,-0.364,-0.457,-0.223,-1.264,-0.238,-0.032,-1.585
13.734,-1.154,-0.453,1.084,-4.509,-0.342,-0.352,-49.471,2.616,-4.118,-0.353,-0.281,-0.279,-0.458,-0.225,-1.266,-0.218,-0.034,-1.618
13.760,-0.725,-0.529,0.698,-4.518,-0.344,-0.340,-49.570,2.608,-4.126,-0.387,-0.409,-0.175,-0.459,-0.226,-1.267,-0.211,-0.041,-1.626
13.786,0.326,-0.190,-0.644,-4.525,-0.347,-0.332,-49.652,2.602,-4.132,0.150,0.238,0.133,-0.460,-0.230,-1.271,-0.210,-0.045,-1.629
13.812,1.118,-0.060,-2.014,-4.530,-0.350,-0.326,-49.738,2.595,-4.138,0.385,0.529,0.249,-0.461,-0.231,-1.273,-0.214,-0.041,-1.632
13.838,1.394,0.112,-2.905,-4.533,-0.355,-0.330,-49.919,2.581,-4.151,0.371,0.606,0.236,-0.461,-0.232,-1.274,-0.246,-0.019,-1.589
13.863,0.715,0.016,-2.233,-4.530,-0.358,-0.342,-50.023,2.573,-4.159,-0.112,0.231,-0.009,-0.462,-0.233,-1.276,-0.252,-0.014,-1.590
13.887,0.202,0.112,-1.060,-4.527,-0.359,-0.353,-50.105,2.567,-4.165,-0.191,-0.255,-0.189,-0.463,-0.234,-1.278,-0.247,-0.014,-1.581
13.911,-0.189,0.146,-1.040,-4.524,-0.360,-0.366,-50.195,2.559,-4.172,-0.083,-0.297,-0.215,-0.464,-0.235,-1.280,-0.242,-0.017,-1.574
13.937,-0.286,0.037,-0.986,-4.521,-0.362,-0.394,-50.372,2.545,-4.187,-0.160,-0.167,-0.181,-0.464,-0.236,-1.281,-0.234,-0.023,-1.589
