time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
0.081,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.308,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,-0.033,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.374,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,-0.033,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
0.427,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.125,-0.033,0.099,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.175,0.189,0.340,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
0.528,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.217,-0.143,0.199,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
0.569,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.308,-0.314,0.156,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
0.612,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.236,-0.338,-0.015,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
0.653,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.043,-0.183,-0.011,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
0.687,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.062,-0.221,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000
