time, acc_x, acc_y, acc_z, vel_x, vel_y, vel_z, pos_x, pos_y, pos_z, rad_vel_x, rad_vel_y, rad_vel_z, rad_vel_LPF_x, rad_vel_LPF_y, rad_vel_LPF_z, rad_gyro_x, rad_gyro_y, rad_gyro_z, rad_mag_x, rad_mag_y, rad_mag_z, pos_step_gyro_x, pos_step_gyro_y, pos_step_mag_x, pos_step_mag_y, pos_step_x, pos_step_y
  0.090,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.321,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.054,  0.191,  0.109,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.389,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.054,  0.191,  0.109,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.442,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.054,  0.191,  0.109,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.501,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.116, -0.072, -0.110,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.546,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.037,  0.072,  0.018,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.586,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.013,  0.064,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.627,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.127,  0.046,  0.068,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.669,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.083,  0.048,  0.048,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.703,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.106, -0.031,  0.039,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.740,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.097,  0.026,  0.066,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.774,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.144,  0.015,  0.022,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.804,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.115,  0.018,  0.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.835,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.010,  0.007,  0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.865,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.035,  0.022,  0.007,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.894,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.011,  0.006, -0.009,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.924,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.024, -0.001,  0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.952,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.071, -0.012, -0.026,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  0.979,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.131, -0.045, -0.045,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.144, -0.048, -0.034,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.032,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.004,  0.044,  0.035,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.058,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.083,  0.088,  0.042,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.084,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.137,  0.087,  0.033,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.109,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.089,  0.026,  0.028,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.135,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.012,  0.059,  0.037,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.161,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.040,  0.056,  0.051,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.188,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.061, -0.029,  0.095,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.215,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.059, -0.005,  0.082,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.243,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.034,  0.061,  0.032,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.271,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.138,  0.114, -0.050,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.299,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.225,  0.017, -0.053,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.328,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.051,  0.087,  0.029,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.355,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.191,  0.098,  0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.381,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.275,  0.062,  0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.409,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.247, -0.006,  0.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.437,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.027,  0.027, -0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.463,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.039,  0.072, -0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.491,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.048,  0.002,  0.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.520,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.006, -0.039,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.547,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.076, -0.024,  0.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.574,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.065, -0.022,  0.005,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.601,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.015, -0.012,  0.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.628,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.071,  0.016,  0.022,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.657,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.088, -0.009,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.684,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.072, -0.027,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.709,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.026,  0.005,  0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.734,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.060,  0.004,  0.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.759,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.064, -0.002,  0.006,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.790,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.001,  0.039,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.821,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.045,  0.031, -0.004,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.851,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.067, -0.044, -0.051,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.882,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.020, -0.011, -0.022,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.912,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.017, -0.002,  0.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.941,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.011, -0.007,  0.009,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  1.970,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000, -0.021, -0.015,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.026, -0.001,  0.040,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.031,  0.000,  0.000,  0.000,  0.000,  0.000, -0.000,  0.000,  0.000, -0.000,  0.056,  0.006,  0.022,  0.056,  0.006,  0.022,  0.002,  0.000,  0.001, -0.001,  0.000,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.074,  0.000,  0.000,  0.000,  0.000,  0.001, -0.001,  0.000,  0.000, -0.000, -0.023, -0.018, -0.013, -0.023, -0.018, -0.013,  0.003,  0.000,  0.001, -0.004, -0.000,  0.018,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.102,  0.000,  0.000,  0.000,  0.000,  0.002, -0.002,  0.000,  0.000, -0.000, -0.044,  0.006, -0.005, -0.044,  0.006, -0.005,  0.002, -0.000,  0.001, -0.003, -0.000,  0.020,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.129,  0.000,  0.000,  0.000,  0.000,  0.002, -0.001,  0.000,  0.000, -0.000, -0.043,  0.013,  0.020, -0.043,  0.013,  0.020,  0.000,  0.001,  0.001, -0.002,  0.001,  0.014,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.155,  0.000,  0.000,  0.000, -0.001,  0.003, -0.000,  0.000,  0.000, -0.000, -0.028, -0.021,  0.033, -0.028, -0.021,  0.033, -0.001,  0.001,  0.002, -0.001,  0.001,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.181,  0.000,  0.000,  0.000, -0.001,  0.003,  0.001, -0.000,  0.000, -0.000,  0.005, -0.039,  0.050,  0.005, -0.039,  0.050, -0.001,  0.000,  0.003,  0.000, -0.001,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.207,  0.000,  0.000,  0.000, -0.001,  0.004,  0.002, -0.000,  0.000, -0.000,  0.048, -0.055,  0.038,  0.048, -0.055,  0.038,  0.000, -0.002,  0.005, -0.001, -0.004,  0.020,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.239,  0.000,  0.000,  0.000, -0.000,  0.005,  0.005, -0.000,  0.001,  0.000,  0.053, -0.023,  0.018,  0.053, -0.023,  0.018,  0.001, -0.003,  0.005, -0.003, -0.006,  0.020,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.272,  0.000,  0.000,  0.000,  0.000,  0.006,  0.006, -0.000,  0.001,  0.000,  0.021,  0.009, -0.001,  0.021,  0.009, -0.001,  0.003, -0.003,  0.006, -0.004, -0.006,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.305,  0.000,  0.000,  0.000,  0.001,  0.007,  0.007, -0.000,  0.001,  0.000, -0.046,  0.032, -0.027, -0.046,  0.032, -0.027,  0.003, -0.002,  0.005, -0.005, -0.006,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.338,  0.000,  0.000,  0.000,  0.002,  0.009,  0.008,  0.000,  0.001,  0.001, -0.210,  0.056, -0.051, -0.210,  0.056, -0.051, -0.002, -0.001,  0.004,  0.002, -0.003,  0.005,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.371,  0.000,  0.000,  0.000,  0.002,  0.009,  0.008,  0.000,  0.001,  0.001, -0.192,  0.072, -0.050, -0.192,  0.072, -0.050, -0.010,  0.002,  0.001,  0.008, -0.001,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.400,  0.000,  0.000,  0.000,  0.002,  0.009,  0.010,  0.000,  0.002,  0.001, -0.132,  0.021, -0.037, -0.132,  0.021, -0.037, -0.013,  0.003,  0.001,  0.015,  0.002,  0.001,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.427,  0.000,  0.000,  0.000,  0.002,  0.010,  0.012,  0.000,  0.002,  0.001,  0.004, -0.006, -0.026,  0.004, -0.006, -0.026, -0.016,  0.003, -0.001,  0.017,  0.002,  0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.455,  0.000,  0.000,  0.000,  0.001,  0.010,  0.015,  0.000,  0.002,  0.002,  0.024, -0.004, -0.005,  0.024, -0.004, -0.005, -0.016,  0.003, -0.001,  0.016,  0.002,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.483,  0.000,  0.000,  0.000,  0.001,  0.010,  0.016,  0.000,  0.003,  0.002,  0.012, -0.009,  0.006,  0.012, -0.009,  0.006, -0.016,  0.003, -0.001,  0.015,  0.002,  0.017,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.510,  0.000,  0.000,  0.000,  0.001,  0.010,  0.018,  0.000,  0.003,  0.003, -0.031, -0.034,  0.010, -0.031, -0.034,  0.010, -0.016,  0.002, -0.001,  0.016,  0.001,  0.008,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.537,  0.000,  0.000,  0.000,  0.001,  0.011,  0.020,  0.000,  0.003,  0.003, -0.040, -0.009,  0.005, -0.040, -0.009,  0.005, -0.017,  0.002, -0.001,  0.017, -0.000,  0.009,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.564,  0.000,  0.000,  0.000,  0.001,  0.011,  0.022,  0.000,  0.003,  0.004, -0.045,  0.017, -0.004, -0.045,  0.017, -0.004, -0.018,  0.002, -0.001,  0.018,  0.000,  0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.589,  0.000,  0.000,  0.000,  0.001,  0.011,  0.024,  0.000,  0.004,  0.004,  0.053, -0.034, -0.007,  0.053, -0.034, -0.007, -0.017,  0.001, -0.001,  0.018, -0.000,  0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.615,  0.000,  0.000,  0.000,  0.001,  0.011,  0.025,  0.000,  0.004,  0.005,  0.037, -0.034, -0.005,  0.037, -0.034, -0.005, -0.016,  0.000, -0.001,  0.017, -0.001,  0.005,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.639,  0.000,  0.000,  0.000,  0.000,  0.012,  0.028,  0.000,  0.004,  0.006, -0.010, -0.015, -0.005, -0.010, -0.015, -0.005, -0.016, -0.000, -0.001,  0.016, -0.002,  0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.664,  0.000,  0.000,  0.000,  0.000,  0.012,  0.029,  0.000,  0.005,  0.006, -0.032,  0.012,  0.000, -0.032,  0.012,  0.000, -0.017, -0.000, -0.001,  0.017, -0.002,  0.008,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.689,  0.000,  0.000,  0.000,  0.000,  0.012,  0.031,  0.000,  0.005,  0.007, -0.002, -0.011, -0.020, -0.002, -0.011, -0.020, -0.017,  0.000, -0.001,  0.017, -0.001,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.715,  0.000,  0.000,  0.000,  0.000,  0.013,  0.033,  0.000,  0.005,  0.008,  0.024, -0.023, -0.024,  0.024, -0.023, -0.024, -0.017, -0.000, -0.002,  0.017, -0.001,  0.009,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.741,  0.000,  0.000,  0.000, -0.000,  0.014,  0.037,  0.000,  0.006,  0.009,  0.057, -0.018, -0.023,  0.057, -0.018, -0.023, -0.016, -0.001, -0.002,  0.015, -0.001,  0.018,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.768,  0.000,  0.000,  0.000, -0.000,  0.015,  0.039,  0.000,  0.006,  0.010,  0.038,  0.007, -0.012,  0.038,  0.007, -0.012, -0.014, -0.001, -0.003,  0.012, -0.001,  0.010,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.804,  0.000,  0.000,  0.000, -0.001,  0.017,  0.042,  0.000,  0.007,  0.011, -0.013,  0.000, -0.005, -0.013,  0.000, -0.005, -0.014, -0.001, -0.003,  0.012,  0.000,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.836,  0.000,  0.000,  0.000, -0.002,  0.019,  0.044,  0.000,  0.007,  0.013, -0.075,  0.007,  0.016, -0.075,  0.007,  0.016, -0.015, -0.000, -0.003,  0.014,  0.001,  0.013,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.866,  0.000,  0.000,  0.000, -0.003,  0.019,  0.045,  0.000,  0.008,  0.014, -0.075, -0.007,  0.012, -0.075, -0.007,  0.012, -0.017, -0.000, -0.003,  0.016,  0.000,  0.008,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.897,  0.000,  0.000,  0.000, -0.004,  0.020,  0.047,  0.000,  0.008,  0.016, -0.032, -0.013,  0.005, -0.032, -0.013,  0.005, -0.019, -0.001, -0.002,  0.018, -0.001,  0.011,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.927,  0.000,  0.000,  0.000, -0.004,  0.020,  0.048,  0.000,  0.009,  0.017, -0.119, -0.007, -0.012, -0.119, -0.007, -0.012, -0.021, -0.002, -0.003,  0.019, -0.001,  0.012,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.958,  0.000,  0.000,  0.000, -0.004,  0.020,  0.049, -0.000,  0.010,  0.019, -0.130,  0.045,  0.017, -0.130,  0.045,  0.017, -0.024, -0.001, -0.003,  0.025, -0.002,  0.008,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  2.988,  0.000,  0.000,  0.000, -0.004,  0.020,  0.051, -0.000,  0.010,  0.020, -0.016, -0.023,  0.006, -0.016, -0.023,  0.006, -0.027, -0.000, -0.002,  0.027, -0.001,  0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.018,  0.000,  0.000,  0.000, -0.004,  0.020,  0.054, -0.000,  0.011,  0.022,  0.046, -0.034, -0.004,  0.046, -0.034, -0.004, -0.027, -0.001, -0.002,  0.027, -0.002, -0.002,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.048,  0.000,  0.000,  0.000, -0.004,  0.020,  0.055, -0.000,  0.011,  0.023,  0.049,  0.006,  0.044,  0.049,  0.006,  0.044, -0.025, -0.002, -0.001,  0.024, -0.003,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.078,  0.000,  0.000,  0.000, -0.004,  0.021,  0.058, -0.001,  0.012,  0.025,  0.011,  0.017,  0.051,  0.011,  0.017,  0.051, -0.024, -0.002,  0.000,  0.023, -0.004,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.109,  0.000,  0.000,  0.000, -0.004,  0.021,  0.059, -0.001,  0.012,  0.026, -0.045, -0.013,  0.028, -0.045, -0.013,  0.028, -0.025, -0.002,  0.002,  0.023, -0.004,  0.015,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.140,  0.000,  0.000,  0.000, -0.002,  0.022,  0.062, -0.001,  0.013,  0.029, -0.045, -0.002,  0.010, -0.045, -0.002,  0.010, -0.026, -0.002,  0.002,  0.025, -0.007,  0.016,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.171,  0.000,  0.000,  0.000, -0.001,  0.023,  0.064, -0.001,  0.014,  0.030, -0.181,  0.249, -0.062, -0.181,  0.249, -0.062, -0.029,  0.002,  0.001,  0.027, -0.006,  0.020,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.203,  0.000,  0.000,  0.000, -0.000,  0.024,  0.073, -0.001,  0.015,  0.033, -0.393,  0.280, -0.035, -0.393,  0.280, -0.035, -0.035,  0.007,  0.000,  0.042,  0.008,  0.003,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
  3.233,  0.000,  0.000,  0.000, -0.001,  0.025,  0.082, -0.001,  0.015,  0.034,  0.037,  0.164,  0.053,  0.037,  0.164,  0.053, -0.044,  0.015,  0.000,  0.047,  0.010,  0.009,  0.000,  0.000,  0.000,  0.000,  0.000,  0.000
