time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
33.4,0.000,0.005,0.003,0.034,-0.008,0.050,1.199,-0.265,0.545
33.5,0.020,0.004,0.012,0.035,-0.008,0.050,1.200,-0.265,0.546
33.5,0.029,0.004,-0.018,0.035,-0.008,0.050,1.201,-0.265,0.547
33.5,0.010,0.004,0.020,0.035,-0.008,0.050,1.201,-0.266,0.548
33.5,0.029,0.014,-0.010,0.036,-0.008,0.050,1.202,-0.266,0.549
33.5,0.010,0.003,0.008,0.037,-0.007,0.050,1.204,-0.266,0.551
33.6,0.029,0.012,-0.028,0.037,-0.007,0.050,1.204,-0.266,0.552
33.6,0.020,-0.007,0.011,0.037,-0.007,0.050,1.205,-0.266,0.553
33.6,0.029,-0.007,0.001,0.038,-0.007,0.050,1.206,-0.266,0.554
33.6,0.049,0.002,0.001,0.038,-0.007,0.050,1.207,-0.267,0.556
33.6,0.000,-0.007,0.010,0.039,-0.007,0.050,1.208,-0.267,0.557
33.7,0.039,0.002,-0.026,0.039,-0.007,0.050,1.209,-0.267,0.558
33.7,0.049,0.002,0.003,0.040,-0.007,0.050,1.210,-0.267,0.559
33.7,0.010,0.002,-0.006,0.040,-0.007,0.050,1.210,-0.267,0.560
33.7,0.029,0.002,-0.006,0.041,-0.007,0.050,1.211,-0.267,0.561
33.7,0.029,-0.008,0.004,0.042,-0.007,0.049,1.213,-0.268,0.563
33.8,0.020,-0.007,-0.023,0.042,-0.007,0.049,1.214,-0.268,0.564
33.8,0.049,0.002,-0.013,0.043,-0.007,0.049,1.215,-0.268,0.565
33.8,-0.020,0.002,-0.012,0.043,-0.007,0.049,1.215,-0.268,0.566
33.8,0.039,0.012,-0.032,0.044,-0.007,0.049,1.216,-0.268,0.567
33.8,0.000,0.002,-0.042,0.044,-0.007,0.049,1.218,-0.269,0.569
33.9,0.000,0.011,-0.029,0.045,-0.007,0.048,1.219,-0.269,0.570
33.9,0.000,-0.008,0.000,0.045,-0.007,0.048,1.220,-0.269,0.571
33.9,0.010,-0.008,-0.039,0.046,-0.007,0.048,1.222,-0.269,0.573
33.9,-0.010,-0.008,0.009,0.046,-0.007,0.048,1.223,-0.269,0.574
33.9,-0.010,-0.018,-0.011,0.046,-0.007,0.047,1.224,-0.269,0.575
34.0,-0.010,-0.018,-0.009,0.047,-0.007,0.047,1.225,-0.270,0.577
34.0,0.010,-0.007,-0.008,0.047,-0.007,0.047,1.226,-0.270,0.578
34.0,-0.010,-0.007,-0.018,0.047,-0.007,0.046,1.227,-0.270,0.579
34.0,0.020,-0.008,-0.027,0.048,-0.007,0.046,1.229,-0.270,0.581
34.0,0.000,0.001,-0.016,0.048,-0.007,0.046,1.230,-0.270,0.582
34.1,0.000,0.001,0.014,0.048,-0.007,0.045,1.231,-0.270,0.582
34.1,0.010,-0.008,-0.023,0.048,-0.007,0.045,1.232,-0.271,0.583
34.1,0.020,0.002,-0.003,0.048,-0.007,0.045,1.234,-0.271,0.585
34.1,0.010,-0.008,-0.023,0.048,-0.007,0.045,1.235,-0.271,0.586
34.1,0.000,0.010,-0.003,0.049,-0.007,0.044,1.236,-0.271,0.587
34.2,-0.010,0.001,-0.021,0.049,-0.007,0.044,1.238,-0.271,0.589
34.2,0.020,0.010,-0.011,0.049,-0.007,0.044,1.239,-0.272,0.590
34.2,0.000,-0.008,0.017,0.049,-0.007,0.044,1.240,-0.272,0.590
34.2,0.000,0.011,-0.013,0.049,-0.007,0.044,1.241,-0.272,0.591
34.2,0.029,-0.007,0.020,0.050,-0.007,0.043,1.243,-0.272,0.593
34.3,-0.039,-0.007,-0.009,0.050,-0.007,0.043,1.244,-0.272,0.594
34.3,0.020,0.003,-0.009,0.050,-0.008,0.043,1.245,-0.272,0.595
34.3,-0.029,-0.007,-0.010,0.050,-0.008,0.043,1.247,-0.273,0.597
34.3,0.000,0.002,-0.009,0.050,-0.008,0.043,1.248,-0.273,0.597
34.3,0.000,-0.007,0.001,0.050,-0.008,0.043,1.250,-0.273,0.599
34.4,0.020,-0.007,-0.009,0.050,-0.008,0.043,1.251,-0.273,0.600
34.4,-0.010,0.003,0.010,0.050,-0.008,0.042,1.252,-0.274,0.601
34.4,0.029,0.002,0.009,0.050,-0.008,0.042,1.254,-0.274,0.602
34.4,-0.010,-0.007,-0.011,0.050,-0.008,0.042,1.255,-0.274,0.603
34.4,0.000,0.011,-0.019,0.050,-0.008,0.042,1.256,-0.274,0.604
34.5,0.020,-0.008,0.001,0.050,-0.008,0.042,1.257,-0.274,0.605
34.5,0.010,0.001,0.001,0.050,-0.008,0.042,1.258,-0.274,0.606
34.5,0.010,0.001,0.001,0.050,-0.008,0.042,1.260,-0.275,0.608
34.5,0.000,-0.009,0.010,0.050,-0.008,0.042,1.261,-0.275,0.608
34.5,0.010,-0.008,-0.026,0.050,-0.008,0.042,1.262,-0.275,0.609
34.6,0.010,0.002,-0.007,0.050,-0.008,0.041,1.263,-0.275,0.610
34.6,0.010,0.002,-0.017,0.051,-0.008,0.041,1.265,-0.276,0.612
34.6,-0.010,-0.007,0.002,0.051,-0.008,0.041,1.266,-0.276,0.612
34.6,0.010,-0.007,0.002,0.051,-0.008,0.041,1.267,-0.276,0.613
34.6,-0.000,-0.007,-0.007,0.051,-0.008,0.041,1.268,-0.276,0.614
34.7,0.059,-0.015,-0.015,0.051,-0.008,0.041,1.270,-0.276,0.616
34.7,0.039,-0.006,-0.025,0.052,-0.008,0.040,1.271,-0.277,0.617
34.7,0.039,0.004,-0.014,0.052,-0.009,0.040,1.272,-0.277,0.617
34.7,0.059,0.004,-0.004,0.052,-0.009,0.040,1.273,-0.277,0.618
34.7,0.020,0.005,0.015,0.053,-0.009,0.040,1.275,-0.277,0.620
34.8,0.039,0.004,0.014,0.053,-0.009,0.040,1.276,-0.277,0.621
34.8,0.059,0.013,0.030,0.054,-0.009,0.040,1.278,-0.278,0.622
34.8,0.019,-0.016,0.011,0.055,-0.009,0.040,1.279,-0.278,0.623
34.8,0.019,-0.006,-0.008,0.055,-0.009,0.040,1.280,-0.278,0.624
34.8,0.019,-0.005,0.019,0.056,-0.009,0.040,1.283,-0.279,0.625
34.9,0.029,0.004,-0.000,0.057,-0.009,0.040,1.284,-0.279,0.626
34.9,0.019,0.004,-0.009,0.057,-0.009,0.040,1.285,-0.279,0.627
34.9,-0.000,-0.016,0.040,0.057,-0.009,0.040,1.286,-0.279,0.628
34.9,0.039,-0.005,0.027,0.058,-0.009,0.040,1.287,-0.279,0.629
34.9,0.010,-0.005,0.034,0.059,-0.009,0.041,1.290,-0.280,0.630
35.0,0.049,-0.005,0.034,0.059,-0.009,0.041,1.291,-0.280,0.631
35.0,0.029,0.004,0.013,0.060,-0.010,0.041,1.292,-0.280,0.632
35.0,0.039,0.014,0.052,0.060,-0.010,0.041,1.293,-0.280,0.633
35.0,0.029,0.005,0.023,0.061,-0.010,0.042,1.296,-0.281,0.634
35.0,0.029,-0.005,0.048,0.062,-0.010,0.042,1.297,-0.281,0.635
35.1,0.009,-0.005,0.028,0.062,-0.010,0.043,1.298,-0.281,0.636
35.1,0.039,0.004,0.017,0.063,-0.010,0.043,1.299,-0.281,0.637
35.1,0.058,0.004,0.026,0.063,-0.010,0.044,1.301,-0.281,0.638
35.1,0.058,-0.005,0.014,0.065,-0.010,0.045,1.303,-0.282,0.639
35.1,0.039,-0.004,0.031,0.065,-0.010,0.045,1.304,-0.282,0.640
35.2,0.009,0.015,0.021,0.066,-0.010,0.045,1.306,-0.282,0.641
35.2,0.049,0.023,0.037,0.066,-0.010,0.046,1.307,-0.282,0.642
35.2,-0.000,-0.007,0.047,0.067,-0.010,0.046,1.308,-0.283,0.643
35.2,0.019,0.003,0.007,0.068,-0.010,0.047,1.310,-0.283,0.644
35.2,0.039,0.012,0.015,0.069,-0.009,0.048,1.312,-0.283,0.646
35.3,0.019,0.002,0.015,0.069,-0.009,0.048,1.314,-0.283,0.647
35.3,0.068,0.010,-0.013,0.070,-0.009,0.049,1.315,-0.283,0.648
35.3,0.009,0.010,0.056,0.071,-0.009,0.049,1.317,-0.284,0.649
35.3,0.019,0.000,0.015,0.071,-0.009,0.049,1.318,-0.284,0.650
35.3,-0.000,0.000,0.023,0.072,-0.009,0.050,1.321,-0.284,0.652
35.4,0.039,0.000,-0.006,0.073,-0.009,0.051,1.322,-0.284,0.653
35.4,0.019,0.009,0.021,0.073,-0.009,0.051,1.324,-0.285,0.654
35.4,0.019,-0.000,0.001,0.074,-0.009,0.051,1.325,-0.285,0.655
35.4,0.048,0.009,0.001,0.075,-0.009,0.052,1.328,-0.285,0.657
35.4,-0.000,-0.027,0.010,0.076,-0.008,0.052,1.330,-0.285,0.658
35.5,0.019,0.022,-0.029,0.076,-0.008,0.053,1.331,-0.285,0.659
35.5,0.019,-0.009,0.000,0.077,-0.008,0.053,1.334,-0.286,0.661
35.5,0.019,0.009,-0.018,0.078,-0.008,0.053,1.336,-0.286,0.662
35.5,-0.000,-0.010,-0.018,0.078,-0.008,0.053,1.338,-0.286,0.663
35.5,0.009,-0.009,0.011,0.079,-0.008,0.053,1.339,-0.286,0.664
35.6,0.019,-0.009,-0.017,0.079,-0.008,0.053,1.342,-0.287,0.666
35.6,-0.000,-0.009,0.002,0.080,-0.008,0.053,1.344,-0.287,0.667
35.6,-0.020,-0.008,-0.043,0.080,-0.008,0.053,1.345,-0.287,0.669
35.6,-0.000,0.002,-0.023,0.080,-0.008,0.053,1.347,-0.287,0.670
35.6,-0.010,-0.007,-0.023,0.080,-0.008,0.053,1.350,-0.287,0.672
35.7,0.010,-0.006,-0.030,0.081,-0.008,0.053,1.352,-0.288,0.673
35.7,-0.000,-0.006,-0.049,0.081,-0.008,0.052,1.353,-0.288,0.674
35.7,0.039,0.004,-0.036,0.081,-0.009,0.052,1.357,-0.288,0.676
35.7,-0.039,-0.005,-0.042,0.081,-0.009,0.051,1.358,-0.288,0.677
35.7,-0.059,0.014,-0.052,0.081,-0.009,0.051,1.360,-0.288,0.678
35.8,-0.049,-0.032,-0.011,0.081,-0.009,0.051,1.362,-0.289,0.679
35.8,-0.029,-0.002,-0.037,0.081,-0.009,0.050,1.365,-0.289,0.681
35.8,0.010,-0.002,-0.037,0.081,-0.009,0.049,1.366,-0.289,0.682
35.8,0.029,0.007,-0.043,0.080,-0.009,0.048,1.368,-0.289,0.683
35.8,0.020,0.015,-0.039,0.080,-0.009,0.047,1.371,-0.290,0.685
35.9,0.029,-0.014,-0.069,0.080,-0.009,0.046,1.373,-0.290,0.686
35.9,0.000,-0.004,-0.054,0.080,-0.009,0.046,1.374,-0.290,0.687
35.9,-0.010,-0.004,-0.044,0.080,-0.009,0.045,1.376,-0.290,0.688
35.9,0.010,-0.003,-0.050,0.080,-0.010,0.043,1.379,-0.291,0.689
35.9,0.010,-0.002,-0.046,0.080,-0.010,0.043,1.381,-0.291,0.690
36.0,0.000,-0.012,-0.046,0.081,-0.010,0.042,1.382,-0.291,0.691
36.0,0.000,-0.002,-0.060,0.081,-0.010,0.041,1.384,-0.291,0.692
36.0,0.030,-0.011,-0.028,0.081,-0.010,0.039,1.387,-0.292,0.694
36.0,0.000,-0.021,-0.057,0.081,-0.010,0.038,1.389,-0.292,0.694
36.0,0.030,0.008,-0.025,0.081,-0.010,0.037,1.391,-0.292,0.695
36.1,-0.019,-0.011,-0.050,0.081,-0.011,0.036,1.394,-0.292,0.697
36.1,0.039,-0.001,-0.050,0.082,-0.011,0.035,1.395,-0.293,0.697
36.1,-0.019,-0.010,-0.037,0.082,-0.011,0.034,1.397,-0.293,0.698
36.1,0.000,-0.010,-0.047,0.082,-0.011,0.033,1.399,-0.293,0.699
36.1,0.039,-0.000,-0.043,0.082,-0.011,0.032,1.400,-0.293,0.699
36.2,0.020,-0.000,-0.039,0.082,-0.011,0.031,1.404,-0.294,0.701
36.2,0.030,0.010,-0.039,0.083,-0.011,0.030,1.405,-0.294,0.701
36.2,0.000,-0.009,-0.036,0.083,-0.011,0.029,1.407,-0.294,0.702
36.2,0.000,0.001,-0.033,0.083,-0.012,0.027,1.410,-0.295,0.703
36.2,-0.020,-0.009,-0.042,0.084,-0.012,0.027,1.412,-0.295,0.703
36.3,0.020,0.001,-0.048,0.084,-0.012,0.026,1.414,-0.295,0.704
36.3,0.020,-0.008,-0.044,0.084,-0.012,0.024,1.417,-0.296,0.705
36.3,-0.010,0.001,-0.024,0.084,-0.012,0.023,1.419,-0.296,0.705
36.3,0.010,-0.008,-0.022,0.084,-0.012,0.023,1.420,-0.296,0.706
36.3,0.010,0.002,-0.032,0.085,-0.012,0.022,1.422,-0.296,0.706
36.4,0.000,-0.008,-0.018,0.085,-0.012,0.020,1.425,-0.297,0.707
36.4,-0.010,-0.007,-0.035,0.085,-0.012,0.020,1.427,-0.297,0.708
36.4,0.000,0.003,-0.045,0.085,-0.012,0.019,1.429,-0.297,0.708
36.4,0.020,-0.006,-0.014,0.085,-0.012,0.018,1.431,-0.298,0.708
36.4,-0.020,0.003,-0.040,0.085,-0.012,0.017,1.434,-0.298,0.709
36.5,0.020,0.003,-0.010,0.085,-0.012,0.016,1.436,-0.298,0.709
36.5,-0.010,-0.006,-0.027,0.085,-0.012,0.016,1.437,-0.299,0.710
36.5,0.010,0.003,-0.007,0.085,-0.013,0.014,1.441,-0.299,0.710
36.5,-0.020,-0.006,-0.046,0.085,-0.013,0.014,1.442,-0.299,0.711
36.5,0.010,0.003,-0.015,0.085,-0.013,0.013,1.444,-0.300,0.711
36.6,0.020,0.003,-0.005,0.085,-0.013,0.013,1.446,-0.300,0.711
36.6,-0.020,-0.006,-0.023,0.086,-0.013,0.012,1.448,-0.300,0.711
36.6,0.010,-0.006,-0.003,0.086,-0.013,0.011,1.451,-0.301,0.712
36.6,-0.020,0.014,-0.023,0.086,-0.013,0.011,1.453,-0.301,0.712
36.6,0.020,0.004,-0.021,0.086,-0.013,0.010,1.454,-0.301,0.712
36.7,0.000,0.004,-0.001,0.086,-0.013,0.010,1.456,-0.301,0.712
36.7,-0.029,-0.005,-0.028,0.086,-0.013,0.009,1.458,-0.302,0.713
36.7,0.010,0.004,-0.018,0.086,-0.013,0.009,1.460,-0.302,0.713
36.7,-0.010,0.003,-0.028,0.086,-0.013,0.008,1.463,-0.302,0.713
