time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
2.021,-0.636,0.083,-0.564,0.000,0.000,0.000,0.000,0.000,0.000,0.425,0.189,-0.038,-0.295,0.003,-1.207,-0.295,0.003,-1.207,1.299,-1.319
2.046,-0.520,0.071,-0.468,-0.001,0.000,-0.001,-0.000,0.000,-0.000,0.443,0.126,-0.083,-0.294,0.004,-1.207,-0.306,0.006,-1.210,1.299,-1.319
2.077,-0.504,-0.290,-0.374,-0.004,-0.000,-0.003,-0.000,0.000,-0.000,0.230,0.087,-0.257,-0.292,0.005,-1.207,-0.324,0.014,-1.205,1.299,-1.319
2.102,-0.212,-0.421,0.014,-0.007,-0.001,-0.006,-0.000,-0.000,-0.000,0.045,0.062,-0.288,-0.289,0.005,-1.208,-0.325,0.020,-1.209,1.299,-1.319
2.128,0.175,-0.426,0.558,-0.009,-0.003,-0.007,-0.000,-0.000,-0.000,-0.120,0.005,-0.271,-0.286,0.007,-1.211,-0.323,0.022,-1.219,1.299,-1.319
2.153,0.016,-0.752,0.503,-0.013,-0.009,-0.007,-0.001,-0.000,-0.001,-0.078,0.004,-0.283,-0.285,0.007,-1.213,-0.316,0.029,-1.218,1.299,-1.319
2.179,-0.126,-0.789,0.256,-0.014,-0.013,-0.005,-0.001,-0.000,-0.001,-0.037,0.043,-0.324,-0.284,0.008,-1.216,-0.313,0.037,-1.228,1.299,-1.319
2.204,-0.274,-0.855,0.136,-0.016,-0.019,-0.003,-0.001,-0.001,-0.001,-0.071,0.128,-0.172,-0.283,0.009,-1.221,-0.313,0.041,-1.242,1.299,-1.319
2.229,-0.316,-0.735,0.056,-0.018,-0.026,-0.001,-0.002,-0.001,-0.001,-0.110,0.110,-0.094,-0.283,0.010,-1.225,-0.311,0.050,-1.244,1.299,-1.319
2.256,-0.270,-0.541,0.057,-0.023,-0.041,0.002,-0.002,-0.003,-0.001,-0.105,0.088,-0.023,-0.283,0.011,-1.227,-0.307,0.059,-1.251,1.299,-1.319
2.281,-0.448,-0.574,0.081,-0.026,-0.049,0.004,-0.003,-0.003,-0.001,-0.044,0.055,-0.007,-0.283,0.013,-1.230,-0.307,0.060,-1.259,1.299,-1.319
2.306,-0.557,-0.587,-0.011,-0.030,-0.058,0.005,-0.004,-0.005,-0.001,0.079,0.045,0.061,-0.283,0.015,-1.234,-0.310,0.066,-1.243,1.299,-1.319
2.331,-0.655,-0.601,-0.072,-0.035,-0.067,0.007,-0.004,-0.006,-0.001,0.090,-0.009,0.089,-0.283,0.016,-1.236,-0.312,0.066,-1.240,1.299,-1.319
2.356,-0.607,-0.375,-0.191,-0.046,-0.085,0.009,-0.006,-0.009,-0.000,0.089,-0.027,0.097,-0.283,0.017,-1.237,-0.319,0.069,-1.242,1.299,-1.319
2.382,-0.732,-0.383,-0.185,-0.053,-0.094,0.009,-0.007,-0.011,-0.000,0.104,0.007,0.130,-0.282,0.018,-1.238,-0.325,0.073,-1.242,1.299,-1.319
2.408,-0.838,-0.469,-0.352,-0.061,-0.103,0.009,-0.008,-0.013,0.000,0.076,0.148,0.097,-0.281,0.020,-1.239,-0.328,0.073,-1.248,1.299,-1.319
2.433,-0.851,-0.645,-0.225,-0.079,-0.121,0.006,-0.011,-0.017,0.000,0.022,0.133,0.128,-0.280,0.021,-1.239,-0.336,0.083,-1.255,1.299,-1.319
2.458,-0.760,-0.519,-0.207,-0.091,-0.132,0.004,-0.013,-0.020,0.001,-0.013,0.086,0.176,-0.279,0.022,-1.239,-0.340,0.089,-1.255,1.299,-1.319
2.482,-0.802,-0.438,-0.288,-0.100,-0.140,0.002,-0.014,-0.022,0.001,-0.015,0.042,0.200,-0.279,0.023,-1.238,-0.341,0.088,-1.257,1.299,-1.319
2.508,-0.874,-0.375,-0.403,-0.111,-0.150,-0.001,-0.017,-0.025,0.001,-0.035,0.040,0.236,-0.278,0.025,-1.236,-0.347,0.092,-1.258,1.299,-1.319
2.533,-0.718,-0.209,-0.065,-0.135,-0.167,-0.007,-0.021,-0.031,0.000,-0.094,0.038,0.301,-0.278,0.027,-1.234,-0.348,0.090,-1.248,1.299,-1.319
2.558,-1.076,-0.386,0.160,-0.148,-0.175,-0.010,-0.024,-0.035,0.000,-0.164,-0.013,0.316,-0.278,0.028,-1.232,-0.349,0.089,-1.242,1.299,-1.319
2.584,-0.792,-0.071,-0.111,-0.163,-0.184,-0.013,-0.028,-0.039,0.000,-0.105,-0.095,0.334,-0.279,0.029,-1.227,-0.353,0.087,-1.220,1.299,-1.319
2.609,-1.077,0.059,-0.345,-0.176,-0.191,-0.015,-0.031,-0.042,-0.000,-0.037,-0.100,0.381,-0.279,0.029,-1.222,-0.352,0.082,-1.219,1.299,-1.319
2.636,-1.507,0.043,-0.801,-0.207,-0.203,-0.023,-0.038,-0.050,-0.001,-0.027,-0.077,0.437,-0.280,0.029,-1.219,-0.363,0.074,-1.203,1.299,-1.319
2.661,-1.338,-0.099,-0.582,-0.224,-0.208,-0.028,-0.043,-0.054,-0.001,-0.061,-0.092,0.408,-0.281,0.029,-1.215,-0.374,0.073,-1.196,1.299,-1.319
2.686,-1.002,-0.073,-0.063,-0.244,-0.213,-0.034,-0.048,-0.059,-0.002,-0.094,-0.429,0.417,-0.282,0.028,-1.205,-0.372,0.065,-1.172,1.299,-1.319
2.710,-0.717,-0.028,0.234,-0.261,-0.217,-0.039,-0.052,-0.063,-0.003,0.067,-0.464,0.505,-0.283,0.027,-1.200,-0.376,0.055,-1.157,1.299,-1.319
2.736,-0.578,0.431,-0.167,-0.295,-0.224,-0.046,-0.063,-0.072,-0.004,0.160,-0.498,0.470,-0.284,0.024,-1.193,-0.388,0.026,-1.132,1.299,-1.319
2.761,-0.316,0.340,0.159,-0.311,-0.226,-0.050,-0.069,-0.076,-0.005,0.134,-0.513,0.491,-0.284,0.021,-1.188,-0.391,0.011,-1.125,1.299,-1.319
2.787,0.037,0.291,0.729,-0.328,-0.227,-0.053,-0.077,-0.081,-0.007,0.051,-0.503,0.533,-0.284,0.013,-1.174,-0.392,-0.005,-1.144,1.299,-1.319
2.812,0.363,0.295,1.332,-0.340,-0.227,-0.053,-0.083,-0.085,-0.008,0.197,-0.478,0.530,-0.284,0.007,-1.167,-0.393,-0.020,-1.141,1.299,-1.319
2.838,-0.849,-0.101,0.677,-0.363,-0.227,-0.046,-0.096,-0.094,-0.009,0.507,-0.358,0.597,-0.283,0.001,-1.158,-0.407,-0.046,-1.127,1.299,-1.319
2.863,0.077,1.306,-0.382,-0.375,-0.226,-0.041,-0.104,-0.099,-0.010,0.678,-0.380,0.541,-0.277,-0.009,-1.142,-0.428,-0.067,-1.107,1.299,-1.319
2.888,0.554,1.508,-0.192,-0.385,-0.222,-0.037,-0.113,-0.104,-0.011,-0.024,-0.869,0.142,-0.273,-0.015,-1.134,-0.441,-0.081,-1.105,1.299,-1.319
2.912,3.345,-1.561,2.956,-0.389,-0.213,-0.026,-0.127,-0.112,-0.012,-0.870,-1.019,-0.259,-0.271,-0.022,-1.126,-0.422,-0.109,-1.107,1.299,-1.319
2.937,3.002,-2.256,3.311,-0.381,-0.213,-0.012,-0.135,-0.116,-0.013,-1.233,-0.571,-0.348,-0.271,-0.032,-1.119,-0.355,-0.124,-1.133,1.299,-1.319
2.961,2.564,-1.883,2.336,-0.369,-0.217,0.005,-0.142,-0.120,-0.013,-0.941,-0.024,-0.022,-0.272,-0.039,-1.115,-0.337,-0.123,-1.145,1.299,-1.319
2.986,1.412,-1.338,0.891,-0.351,-0.225,0.028,-0.151,-0.126,-0.012,0.125,0.064,0.505,-0.279,-0.052,-1.105,-0.313,-0.113,-1.153,1.299,-1.319
3.011,0.738,-0.894,-0.075,-0.336,-0.234,0.046,-0.158,-0.130,-0.012,0.385,-0.114,0.628,-0.281,-0.058,-1.099,-0.314,-0.115,-1.144,1.299,-1.319
3.036,-0.833,0.147,-2.167,-0.310,-0.250,0.070,-0.170,-0.139,-0.010,0.538,-0.064,0.715,-0.282,-0.064,-1.091,-0.328,-0.127,-1.125,1.299,-1.319
3.061,-0.866,0.654,-2.188,-0.301,-0.256,0.075,-0.175,-0.144,-0.008,0.551,0.079,0.755,-0.282,-0.068,-1.083,-0.351,-0.140,-1.100,1.299,-1.319
3.086,-0.689,0.132,-1.713,-0.293,-0.262,0.076,-0.183,-0.150,-0.006,0.137,0.151,0.415,-0.280,-0.075,-1.069,-0.357,-0.142,-1.102,1.299,-1.319
3.111,-0.388,-0.356,-0.985,-0.287,-0.267,0.074,-0.188,-0.156,-0.005,-0.057,0.098,0.238,-0.278,-0.077,-1.060,-0.361,-0.139,-1.097,1.299,-1.319
3.136,0.055,0.196,0.051,-0.280,-0.276,0.068,-0.199,-0.166,-0.002,-0.108,0.054,0.227,-0.277,-0.080,-1.051,-0.357,-0.141,-1.104,1.299,-1.319
3.161,-0.177,0.673,-0.316,-0.277,-0.280,0.065,-0.204,-0.171,-0.001,-0.026,0.053,0.296,-0.276,-0.082,-1.044,-0.359,-0.144,-1.100,1.299,-1.319
3.186,-0.391,0.813,-0.489,-0.274,-0.281,0.062,-0.210,-0.177,0.000,0.193,0.199,0.269,-0.274,-0.084,-1.030,-0.368,-0.151,-1.075,1.299,-1.319
3.211,-0.563,0.556,-0.285,-0.273,-0.281,0.057,-0.216,-0.183,0.002,0.149,0.275,0.173,-0.273,-0.085,-1.023,-0.374,-0.151,-1.065,1.299,-1.319
3.236,-0.722,0.497,0.029,-0.274,-0.279,0.051,-0.226,-0.194,0.004,0.139,0.334,0.116,-0.271,-0.084,-1.015,-0.387,-0.144,-1.061,1.299,-1.319
3.261,-0.702,0.668,0.167,-0.277,-0.276,0.048,-0.231,-0.199,0.005,0.204,0.373,0.123,-0.270,-0.084,-1.010,-0.399,-0.140,-1.056,1.299,-1.319
3.286,-0.857,0.711,0.303,-0.281,-0.272,0.046,-0.237,-0.204,0.006,0.336,0.404,0.126,-0.265,-0.080,-0.999,-0.406,-0.134,-1.056,1.299,-1.319
3.311,-0.968,0.696,0.365,-0.287,-0.266,0.044,-0.244,-0.211,0.007,0.341,0.432,0.064,-0.263,-0.077,-0.994,-0.421,-0.129,-1.058,1.299,-1.319
3.336,-0.666,0.355,1.420,-0.300,-0.256,0.046,-0.255,-0.221,0.008,0.250,0.445,0.035,-0.259,-0.074,-0.989,-0.438,-0.112,-1.053,1.299,-1.319
3.361,-0.327,0.174,1.929,-0.308,-0.250,0.051,-0.261,-0.225,0.009,0.220,0.389,0.002,-0.256,-0.070,-0.984,-0.443,-0.105,-1.049,1.299,-1.319
3.386,-0.373,0.071,2.130,-0.316,-0.245,0.060,-0.267,-0.230,0.010,0.246,0.376,-0.028,-0.249,-0.061,-0.977,-0.447,-0.095,-1.054,1.299,-1.319
3.411,-0.215,-0.453,1.675,-0.325,-0.239,0.074,-0.274,-0.236,0.012,0.265,0.487,-0.011,-0.245,-0.056,-0.974,-0.453,-0.088,-1.051,1.299,-1.319
3.436,0.843,-1.109,1.258,-0.336,-0.236,0.099,-0.287,-0.245,0.015,0.198,0.305,-0.001,-0.242,-0.051,-0.972,-0.457,-0.068,-1.061,1.299,-1.319
