time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
0.068,-0.001,-0.010,0.245,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.099,-0.010,-0.002,-0.010,-0.002,0.099
0.251,0.026,0.012,0.216,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.092,-0.010,-0.002,-0.010,-0.002,0.092
0.305,0.014,0.002,0.216,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.127,-0.010,-0.003,-0.010,-0.003,0.127
0.347,0.012,0.003,0.226,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.042,-0.010,-0.003,-0.010,-0.003,0.042
0.395,0.001,-0.004,0.216,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.103,-0.010,-0.003,-0.010,-0.003,0.103
0.440,-0.008,-0.003,0.235,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.123,-0.010,-0.003,-0.010,-0.003,0.123
0.475,0.011,-0.004,0.206,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.089,-0.010,-0.003,-0.010,-0.003,0.089
0.515,0.011,0.005,0.196,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.075,-0.010,-0.003,-0.010,-0.003,0.075
0.549,0.001,0.006,0.186,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.076,-0.010,-0.003,-0.010,-0.003,0.076
0.585,0.009,-0.004,0.206,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.066,-0.010,-0.003,-0.010,-0.003,0.066
0.620,-0.003,-0.014,0.196,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.077,-0.010,-0.003,-0.010,-0.003,0.077
0.654,0.007,-0.005,0.206,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.087,-0.010,-0.003,-0.010,-0.003,0.087
0.688,0.006,-0.014,0.196,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.111,-0.010,-0.003,-0.010,-0.003,0.111
0.723,-0.003,-0.002,0.167,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.105,-0.010,-0.003,-0.010,-0.003,0.105
0.756,0.016,0.005,0.157,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,-0.001,0.101,-0.010,-0.003,-0.010,-0.003,0.101
0.790,0.007,0.006,0.147,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.113,-0.010,-0.003,-0.010,-0.003,0.113
0.821,-0.006,-0.012,0.157,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.072,-0.010,-0.003,-0.010,-0.003,0.072
0.851,-0.006,-0.012,0.157,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.092,-0.010,-0.003,-0.010,-0.003,0.092
0.878,-0.013,0.008,0.147,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.084,-0.010,-0.003,-0.010,-0.003,0.084
0.910,-0.003,0.007,0.157,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.105,-0.010,-0.003,-0.010,-0.003,0.105
0.941,-0.005,-0.011,0.157,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.134,-0.010,-0.003,-0.010,-0.003,0.134
0.971,-0.013,-0.009,0.147,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.102,-0.010,-0.003,-0.010,-0.003,0.102
1.000,-0.002,-0.001,0.137,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.095
1.026,-0.002,-0.001,0.118,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.048
1.052,0.006,-0.002,0.137,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.052
1.077,0.005,-0.011,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.080
1.102,0.006,-0.001,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.072
1.129,0.005,-0.001,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.071
1.154,0.005,-0.001,-0.019,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.083
1.179,-0.015,-0.009,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.084
1.205,-0.005,-0.009,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.113
1.229,-0.015,-0.008,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.119
1.254,-0.015,-0.007,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.117
1.279,-0.013,-0.006,-0.020,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.112
1.305,-0.004,-0.007,-0.029,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.119
1.329,0.005,-0.007,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.119
1.354,0.006,0.002,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.130
1.381,0.005,-0.008,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.125
1.406,-0.004,-0.006,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.104
1.432,0.005,-0.006,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.099
1.457,0.005,-0.006,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.071
1.485,-0.004,-0.005,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.077
1.512,-0.013,-0.004,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.003,0.103
1.537,-0.003,-0.005,-0.049,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.009,-0.003,0.105
1.564,-0.003,-0.004,-0.069,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.003,0.112
1.590,-0.003,-0.004,-0.059,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.003,0.106
1.617,0.007,-0.004,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.003,0.092
1.643,0.008,0.005,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.009,-0.003,0.107
1.669,0.048,0.010,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,0.095,-0.010,-0.003,-0.009,-0.003,0.119
1.695,0.051,-0.015,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.148
1.722,-0.015,-0.005,-0.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.002,0.095,-0.010,-0.003,-0.010,-0.003,0.141
1.748,-0.014,0.005,-0.078,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.003,0.133
1.773,0.015,0.010,-0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001,0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.115
1.799,-0.006,-0.006,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.120
1.825,-0.006,-0.006,-0.098,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.004,0.147
1.852,-0.006,-0.005,-0.098,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.132
1.877,-0.006,-0.005,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,0.000,0.095,-0.010,-0.003,-0.010,-0.004,0.144
1.904,-0.006,-0.005,-0.088,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.140
1.929,0.012,-0.007,-0.127,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.002,0.095,-0.010,-0.003,-0.010,-0.004,0.150
1.956,-0.005,0.005,-0.127,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.002,0.095,-0.010,-0.003,-0.010,-0.004,0.161
1.981,0.011,-0.017,-0.108,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,-0.002,0.095,-0.010,-0.003,-0.010,-0.004,0.161
2.008,0.013,0.002,-0.147,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.002,0.095,-0.010,-0.003,-0.010,-0.004,0.142
2.035,-0.016,-0.003,-0.128,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,-0.002,0.000,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.119
2.061,-0.006,-0.005,-0.108,-0.000,-0.000,-0.001,-0.000,-0.000,-0.000,-0.002,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.097
2.088,0.030,-0.008,-0.000,-0.000,-0.000,-0.002,-0.000,-0.000,-0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.010,-0.004,0.104
2.114,-0.008,-0.004,0.029,0.000,-0.000,-0.003,-0.000,-0.000,-0.000,-0.002,0.000,-0.002,0.095,-0.010,-0.003,-0.009,-0.004,0.106
2.141,0.011,-0.005,0.010,0.000,-0.000,-0.003,0.000,-0.000,-0.000,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.102
2.169,0.010,-0.005,0.010,0.000,-0.000,-0.004,0.000,-0.000,-0.000,-0.002,0.000,-0.002,0.095,-0.010,-0.003,-0.009,-0.004,0.111
2.195,-0.017,-0.002,0.019,0.000,-0.000,-0.004,0.000,-0.000,-0.000,-0.004,0.000,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.118
2.221,0.012,-0.005,-0.039,0.000,-0.000,-0.005,0.000,-0.000,-0.001,0.000,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.123
2.247,0.020,-0.005,-0.020,0.001,-0.000,-0.005,0.000,-0.000,-0.001,-0.001,0.000,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.150
2.275,0.009,-0.004,-0.059,0.001,-0.000,-0.006,0.000,-0.000,-0.001,-0.005,0.002,-0.002,0.095,-0.010,-0.003,-0.009,-0.004,0.137
2.300,-0.012,-0.012,0.039,0.001,-0.001,-0.006,0.000,-0.000,-0.001,0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.138
2.326,-0.037,-0.006,0.029,0.001,-0.001,-0.006,0.000,-0.000,-0.001,0.000,-0.002,0.000,0.095,-0.010,-0.003,-0.009,-0.004,0.158
2.351,-0.007,-0.001,-0.000,0.001,-0.001,-0.007,0.000,-0.000,-0.001,-0.002,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.117
2.376,0.001,-0.002,-0.020,0.001,-0.001,-0.007,0.000,-0.000,-0.001,-0.001,0.000,0.000,0.095,-0.010,-0.003,-0.009,-0.004,0.121
2.400,0.010,-0.003,-0.000,0.001,-0.001,-0.008,0.000,-0.000,-0.002,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.144
2.425,-0.029,0.001,0.029,0.001,-0.001,-0.008,0.000,-0.000,-0.002,-0.001,-0.001,0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.114
2.450,0.009,-0.002,-0.000,0.001,-0.001,-0.008,0.000,-0.000,-0.002,0.000,-0.002,0.000,0.095,-0.010,-0.003,-0.009,-0.004,0.114
2.474,-0.019,0.001,0.039,0.002,-0.001,-0.009,0.000,-0.000,-0.002,-0.004,0.000,-0.004,0.095,-0.010,-0.003,-0.009,-0.004,0.140
2.498,0.021,-0.003,-0.049,0.002,-0.001,-0.009,0.000,-0.000,-0.002,-0.001,-0.001,-0.001,0.095,-0.010,-0.003,-0.009,-0.004,0.116
2.524,-0.037,-0.014,0.029,0.002,-0.001,-0.009,0.000,-0.000,-0.003,-0.002,0.000,-0.004,0.095,-0.010,-0.004,-0.009,-0.004,0.135
2.548,0.505,0.167,-0.830,0.002,-0.001,-0.010,0.000,-0.000,-0.003,-0.032,0.022,-0.012,0.094,-0.010,-0.004,-0.009,-0.004,0.086
2.576,-0.122,-0.187,0.331,0.004,-0.001,-0.014,0.001,-0.000,-0.003,0.013,-0.007,-0.001,0.094,-0.010,-0.004,-0.009,-0.004,0.012
2.600,0.043,0.028,-0.029,0.005,-0.001,-0.015,0.001,-0.000,-0.004,0.004,-0.005,-0.002,0.094,-0.010,-0.004,-0.009,-0.005,-0.019
2.626,0.015,-0.010,-0.059,0.006,-0.001,-0.016,0.001,-0.000,-0.004,0.001,-0.001,0.002,0.094,-0.010,-0.004,-0.009,-0.005,-0.099
2.653,-0.051,0.033,-0.029,0.007,-0.001,-0.018,0.001,-0.000,-0.005,0.001,0.000,0.010,0.094,-0.010,-0.004,-0.009,-0.005,-0.091
2.682,-0.025,-0.022,0.049,0.007,-0.001,-0.019,0.001,-0.000,-0.005,0.001,-0.002,0.015,0.094,-0.010,-0.004,-0.009,-0.005,-0.082
2.713,-0.015,-0.001,-0.030,0.008,-0.001,-0.020,0.001,-0.000,-0.006,0.000,-0.002,0.018,0.094,-0.010,-0.004,-0.009,-0.005,-0.055
2.741,-0.005,0.010,-0.010,0.008,-0.001,-0.021,0.002,-0.000,-0.006,0.000,-0.002,0.018,0.094,-0.010,-0.003,-0.009,-0.005,-0.030
2.770,0.004,-0.000,0.029,0.009,-0.001,-0.021,0.002,-0.000,-0.007,-0.001,-0.001,0.026,0.094,-0.010,-0.003,-0.009,-0.005,-0.027
2.797,-0.041,0.026,-0.020,0.009,-0.001,-0.022,0.002,-0.001,-0.007,0.001,-0.001,0.029,0.094,-0.010,-0.003,-0.009,-0.004,-0.016
2.827,-0.002,-0.003,-0.000,0.009,-0.001,-0.023,0.002,-0.001,-0.008,0.000,0.000,0.046,0.094,-0.010,-0.002,-0.009,-0.004,-0.012
2.854,-0.008,-0.004,-0.000,0.009,-0.001,-0.023,0.003,-0.001,-0.009,0.000,-0.001,0.062,0.094,-0.010,-0.002,-0.009,-0.004,-0.025
2.883,-0.097,0.032,-0.020,0.009,-0.001,-0.024,0.003,-0.001,-0.009,0.000,-0.001,0.066,0.094,-0.010,-0.002,-0.010,-0.003,0.013
2.914,-0.027,0.012,-0.000,0.009,-0.001,-0.024,0.003,-0.001,-0.010,0.000,-0.001,0.095,0.094,-0.010,-0.000,-0.010,-0.003,0.030
2.943,0.060,-0.029,-0.010,0.009,-0.001,-0.024,0.003,-0.001,-0.011,-0.001,-0.001,0.104,0.094,-0.010,0.001,-0.010,-0.003,0.074
2.971,0.001,-0.007,-0.020,0.008,-0.001,-0.025,0.004,-0.001,-0.011,0.000,0.000,0.094,0.094,-0.010,0.003,-0.010,-0.003,0.068
2.998,0.009,-0.007,-0.000,0.008,-0.001,-0.025,0.004,-0.001,-0.012,0.000,-0.001,0.101,0.094,-0.010,0.004,-0.010,-0.003,0.062
3.029,-0.020,0.004,0.010,0.008,-0.001,-0.025,0.004,-0.001,-0.013,0.000,-0.001,0.106,0.094,-0.011,0.006,-0.010,-0.003,0.068
3.054,0.024,-0.007,-0.020,0.008,-0.001,-0.026,0.004,-0.001,-0.014,0.000,0.000,0.094,0.094,-0.011,0.008,-0.010,-0.004,0.050
3.080,-0.014,-0.004,-0.039,0.008,-0.001,-0.026,0.005,-0.001,-0.014,0.000,-0.001,0.093,0.094,-0.011,0.009,-0.010,-0.003,0.075
3.107,0.044,-0.009,0.010,0.008,-0.001,-0.026,0.005,-0.001,-0.015,0.000,-0.001,0.099,0.094,-0.011,0.012,-0.010,-0.003,0.084
3.132,0.085,-0.016,-0.020,0.008,-0.001,-0.026,0.005,-0.001,-0.016,0.000,-0.001,0.111,0.094,-0.011,0.014,-0.010,-0.003,0.097
3.158,-0.063,0.026,-0.000,0.008,-0.001,-0.027,0.005,-0.001,-0.016,0.000,0.000,0.098,0.094,-0.011,0.016,-0.010,-0.003,0.105
3.185,0.038,-0.043,-0.000,0.008,-0.001,-0.027,0.005,-0.001,-0.017,-0.001,-0.001,0.098,0.094,-0.011,0.017,-0.010,-0.003,0.110
3.212,0.035,-0.040,-0.040,0.009,-0.001,-0.027,0.006,-0.001,-0.018,-0.001,0.000,0.088,0.094,-0.011,0.021,-0.010,-0.003,0.113
3.237,-0.018,0.005,-0.000,0.009,-0.001,-0.027,0.006,-0.001,-0.018,-0.001,0.000,0.099,0.094,-0.011,0.022,-0.010,-0.003,0.117
3.265,-0.075,0.022,-0.010,0.009,-0.001,-0.028,0.006,-0.001,-0.019,-0.001,-0.001,0.086,0.094,-0.011,0.024,-0.010,-0.003,0.129
3.291,0.053,-0.013,0.010,0.009,-0.001,-0.028,0.006,-0.001,-0.020,-0.001,0.000,0.100,0.094,-0.011,0.028,-0.010,-0.003,0.131
3.317,0.004,-0.006,-0.010,0.009,-0.002,-0.028,0.007,-0.001,-0.021,0.000,0.000,0.104,0.094,-0.011,0.030,-0.010,-0.004,0.137
3.343,0.023,-0.009,0.010,0.009,-0.002,-0.028,0.007,-0.001,-0.021,-0.001,0.000,0.104,0.094,-0.011,0.031,-0.010,-0.004,0.132
3.369,0.003,-0.005,-0.030,0.010,-0.002,-0.028,0.007,-0.001,-0.022,-0.001,-0.001,0.110,0.094,-0.011,0.035,-0.010,-0.004,0.125
3.393,-0.013,0.015,-0.000,0.010,-0.002,-0.029,0.007,-0.001,-0.023,0.000,0.000,0.100,0.094,-0.011,0.037,-0.010,-0.004,0.125
3.417,0.033,-0.010,-0.010,0.010,-0.003,-0.029,0.008,-0.001,-0.024,-0.001,0.000,0.109,0.094,-0.011,0.039,-0.010,-0.004,0.135
3.442,0.045,-0.029,-0.000,0.010,-0.003,-0.029,0.008,-0.001,-0.024,0.000,-0.001,0.103,0.094,-0.011,0.041,-0.009,-0.004,0.149
3.468,-0.011,-0.002,-0.010,0.011,-0.003,-0.029,0.008,-0.001,-0.025,0.000,-0.002,0.095,0.094,-0.011,0.045,-0.009,-0.004,0.152
3.493,-0.042,0.014,-0.010,0.011,-0.003,-0.029,0.008,-0.001,-0.026,-0.001,-0.001,0.089,0.094,-0.011,0.047,-0.009,-0.004,0.158
3.518,0.004,-0.003,-0.010,0.011,-0.003,-0.030,0.009,-0.001,-0.026,0.000,-0.001,0.110,0.094,-0.011,0.049,-0.009,-0.005,0.157
3.544,-0.025,0.002,-0.010,0.011,-0.003,-0.030,0.009,-0.002,-0.027,-0.001,-0.001,0.100,0.094,-0.011,0.051,-0.009,-0.005,0.168
3.570,-0.014,0.001,-0.000,0.011,-0.004,-0.030,0.009,-0.002,-0.028,-0.001,-0.001,0.099,0.094,-0.011,0.055,-0.009,-0.004,0.176
3.598,0.030,-0.007,-0.010,0.012,-0.004,-0.030,0.010,-0.002,-0.029,-0.001,-0.001,0.098,0.094,-0.011,0.057,-0.009,-0.005,0.186
3.627,-0.006,0.010,-0.000,0.012,-0.004,-0.030,0.010,-0.002,-0.029,0.000,-0.001,0.105,0.094,-0.011,0.061,-0.009,-0.005,0.183
3.656,0.040,-0.008,0.000,0.012,-0.004,-0.031,0.010,-0.002,-0.031,0.000,-0.001,0.106,0.094,-0.011,0.063,-0.009,-0.005,0.188
3.684,-0.062,0.050,-0.020,0.012,-0.004,-0.031,0.011,-0.002,-0.031,0.000,-0.001,0.098,0.094,-0.011,0.065,-0.009,-0.004,0.206
3.711,0.055,-0.015,-0.010,0.012,-0.004,-0.031,0.011,-0.002,-0.032,0.001,-0.001,0.100,0.094,-0.011,0.069,-0.009,-0.004,0.214
3.736,0.032,-0.050,-0.020,0.012,-0.004,-0.032,0.011,-0.002,-0.033,0.000,-0.001,0.104,0.094,-0.011,0.071,-0.009,-0.005,0.222
3.761,0.028,-0.009,-0.010,0.013,-0.004,-0.032,0.011,-0.002,-0.034,0.000,0.000,0.098,0.094,-0.011,0.073,-0.009,-0.005,0.213
3.785,-0.013,-0.010,-0.010,0.013,-0.005,-0.032,0.012,-0.003,-0.034,0.000,-0.001,0.108,0.094,-0.011,0.077,-0.009,-0.005,0.213
3.812,-0.016,-0.001,-0.020,0.013,-0.005,-0.032,0.012,-0.003,-0.036,0.000,-0.001,0.100,0.094,-0.011,0.079,-0.009,-0.002,0.205
3.838,0.053,-0.025,-0.010,0.013,-0.005,-0.033,0.013,-0.003,-0.036,0.000,-0.001,0.109,0.094,-0.011,0.081,-0.008,-0.002,0.207
3.867,0.054,-0.001,0.010,0.013,-0.005,-0.033,0.013,-0.003,-0.037,-0.001,-0.001,0.090,0.094,-0.011,0.085,-0.008,-0.001,0.200
3.895,0.009,0.020,-0.000,0.014,-0.005,-0.033,0.013,-0.003,-0.038,0.000,-0.001,0.104,0.094,-0.011,0.087,-0.008,-0.000,0.184
3.924,0.074,-0.021,-0.000,0.014,-0.006,-0.033,0.014,-0.003,-0.039,-0.001,-0.001,0.099,0.094,-0.011,0.089,-0.008,-0.001,0.169
3.953,0.012,0.010,0.010,0.015,-0.006,-0.034,0.014,-0.003,-0.040,0.000,-0.001,0.093,0.094,-0.011,0.093,-0.008,-0.001,0.176
3.979,0.025,0.009,-0.000,0.016,-0.006,-0.034,0.015,-0.004,-0.041,0.000,-0.002,0.098,0.094,-0.011,0.095,-0.008,-0.001,0.179
4.008,0.047,-0.006,-0.000,0.016,-0.006,-0.034,0.015,-0.004,-0.042,0.001,0.000,0.114,0.094,-0.011,0.099,-0.008,-0.001,0.191
4.037,0.057,-0.008,-0.010,0.018,-0.006,-0.034,0.016,-0.004,-0.043,-0.001,-0.001,0.104,0.094,-0.011,0.101,-0.008,-0.001,0.198
4.064,-0.035,0.062,0.000,0.018,-0.006,-0.034,0.016,-0.004,-0.044,0.000,-0.002,0.105,0.094,-0.011,0.103,-0.008,-0.001,0.193
4.092,-0.005,0.015,0.029,0.019,-0.006,-0.034,0.017,-0.004,-0.045,0.000,0.000,0.109,0.094,-0.011,0.107,-0.008,-0.001,0.186
4.120,0.045,-0.014,0.049,0.020,-0.006,-0.034,0.017,-0.004,-0.046,0.000,0.000,0.120,0.094,-0.011,0.109,-0.008,-0.001,0.181
4.149,-0.001,0.035,0.039,0.020,-0.006,-0.034,0.017,-0.005,-0.046,0.000,-0.001,0.108,0.094,-0.011,0.113,-0.008,-0.001,0.179
4.177,0.071,-0.009,0.019,0.021,-0.006,-0.033,0.018,-0.005,-0.048,0.001,-0.001,0.108,0.094,-0.012,0.115,-0.008,-0.001,0.197
4.207,0.036,-0.012,0.019,0.022,-0.006,-0.033,0.019,-0.005,-0.048,0.000,-0.001,0.108,0.094,-0.012,0.120,-0.007,-0.001,0.215
4.234,-0.021,0.040,0.029,0.023,-0.006,-0.033,0.020,-0.005,-0.050,-0.001,0.000,0.100,0.094,-0.012,0.122,-0.008,-0.000,0.214
4.261,0.093,-0.023,0.009,0.024,-0.006,-0.032,0.020,-0.005,-0.050,0.000,-0.001,0.110,0.094,-0.012,0.124,-0.007,0.001,0.211
4.291,0.083,-0.029,0.009,0.025,-0.006,-0.032,0.021,-0.005,-0.051,-0.001,0.000,0.106,0.094,-0.012,0.128,-0.007,-0.000,0.204
4.318,0.085,-0.009,-0.000,0.027,-0.006,-0.032,0.022,-0.006,-0.052,0.000,-0.001,0.103,0.094,-0.012,0.130,-0.007,-0.000,0.203
4.347,-0.012,0.032,-0.010,0.027,-0.006,-0.031,0.022,-0.006,-0.053,-0.001,-0.001,0.105,0.094,-0.012,0.134,-0.007,0.000,0.214
4.375,0.045,0.010,0.019,0.029,-0.006,-0.031,0.023,-0.006,-0.054,0.000,0.000,0.104,0.094,-0.012,0.136,-0.007,0.000,0.213
4.402,0.050,0.008,0.029,0.030,-0.006,-0.031,0.024,-0.006,-0.055,0.000,-0.001,0.115,0.094,-0.012,0.138,-0.007,-0.000,0.205
4.430,0.009,0.028,0.039,0.031,-0.006,-0.030,0.024,-0.006,-0.055,-0.001,-0.001,0.109,0.094,-0.012,0.143,-0.007,0.000,0.215
4.458,0.074,0.004,0.029,0.033,-0.005,-0.030,0.026,-0.006,-0.057,0.000,0.000,0.103,0.094,-0.012,0.145,-0.007,0.000,0.205
4.488,0.062,-0.023,0.039,0.033,-0.005,-0.029,0.026,-0.006,-0.057,0.001,-0.001,0.104,0.094,-0.012,0.149,-0.007,-0.000,0.210
4.515,0.009,0.027,0.059,0.035,-0.005,-0.028,0.028,-0.007,-0.058,0.000,-0.001,0.103,0.094,-0.012,0.151,-0.007,0.000,0.205
4.544,0.097,-0.010,0.029,0.036,-0.005,-0.028,0.028,-0.007,-0.059,0.000,-0.002,0.111,0.094,-0.012,0.153,-0.007,0.001,0.198
4.572,0.102,-0.032,-0.000,0.038,-0.005,-0.027,0.030,-0.007,-0.060,0.000,-0.001,0.111,0.094,-0.012,0.157,-0.007,0.000,0.211
4.599,0.062,-0.005,-0.000,0.039,-0.005,-0.026,0.031,-0.007,-0.061,0.000,0.000,0.098,0.094,-0.012,0.159,-0.007,0.000,0.221
4.629,-0.038,0.059,0.020,0.040,-0.005,-0.026,0.032,-0.007,-0.061,0.000,0.000,0.122,0.094,-0.012,0.163,-0.007,0.001,0.220
4.658,0.011,0.030,0.010,0.042,-0.005,-0.025,0.033,-0.007,-0.062,0.000,-0.001,0.103,0.094,-0.012,0.166,-0.007,0.000,0.221
4.685,0.083,-0.016,-0.000,0.043,-0.005,-0.025,0.034,-0.007,-0.063,0.000,-0.001,0.112,0.094,-0.012,0.168,-0.007,-0.000,0.206
4.712,0.072,-0.013,0.029,0.045,-0.005,-0.024,0.036,-0.008,-0.064,0.000,-0.001,0.106,0.094,-0.012,0.172,-0.007,-0.001,0.206
