time,acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z,rad_vel_x,rad_vel_y,rad_vel_z,rad_gyro_x,rad_gyro_y,rad_gyro_z,rad_mag_x,rad_mag_y,rad_mag_z
0.076,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.000,-0.000,-0.000,-0.000,-0.000
0.269,-0.022,-0.104,0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.059,-0.023,0.029,-0.008,-0.001,0.004,-0.008,-0.001,0.004
0.347,-0.030,-0.106,0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.059,-0.023,0.029,-0.010,-0.002,0.002,-0.010,-0.002,0.002
0.396,-0.052,-0.165,0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.059,-0.023,0.029,-0.012,-0.003,-0.007,-0.012,-0.003,-0.007
0.438,-0.043,-0.155,0.185,0.000,0.000,0.000,0.000,0.000,0.000,0.059,-0.023,0.029,-0.013,-0.003,0.006,-0.013,-0.003,0.006
0.480,-0.044,-0.172,0.155,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,-0.012,-0.003,-0.016,-0.012,-0.003,-0.016
0.527,-0.057,-0.087,0.176,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,-0.001,-0.011,-0.003,-0.029,-0.011,-0.003,-0.029
0.571,-0.047,-0.155,0.185,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.001,-0.001,-0.010,-0.002,-0.016,-0.010,-0.002,-0.016
0.613,-0.018,-0.094,0.166,0.000,0.000,0.000,0.000,0.000,0.000,0.001,0.000,-0.001,-0.008,-0.002,-0.008,-0.008,-0.002,-0.008
0.652,-0.034,-0.097,0.205,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.001,-0.001,-0.008,-0.001,0.005,-0.008,-0.001,0.005
0.693,0.171,0.691,0.127,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.076,0.019,-0.029,0.076,0.019,-0.029
0.733,0.461,1.396,0.191,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,0.000,0.145,0.042,-0.062,0.145,0.042,-0.062
0.768,0.750,1.892,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001,0.201,0.066,-0.109,0.201,0.066,-0.109
0.801,1.069,2.306,0.021,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.246,0.087,-0.137,0.246,0.087,-0.137
0.833,1.044,2.104,-0.137,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.229,0.081,-0.096,0.229,0.081,-0.096
0.864,1.258,2.455,-0.260,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.264,0.101,-0.100,0.264,0.101,-0.100
0.893,1.522,2.911,-0.194,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.314,0.127,-0.162,0.314,0.127,-0.162
0.921,1.838,3.027,-0.279,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,0.339,0.141,-0.191,0.339,0.141,-0.191
0.949,1.896,2.723,-0.485,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.317,0.133,-0.203,0.317,0.133,-0.203
0.979,2.124,2.789,-0.573,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.337,0.145,-0.216,0.337,0.145,-0.216
1.007,2.201,3.327,-0.463,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.380,0.166,-0.186
1.037,2.290,3.479,-0.540,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.396,0.177,-0.196
1.067,2.283,3.137,-0.702,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.370,0.168,-0.167
1.095,2.540,3.110,-0.780,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.380,0.166,-0.186,0.384,0.177,-0.211
1.123,2.662,3.559,-0.660,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.422,0.196,-0.221
1.150,2.579,3.214,-0.857,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.395,0.186,-0.191
1.179,2.685,3.259,-0.923,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.404,0.193,-0.198
1.207,2.774,3.705,-0.794,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.441,0.212,-0.233
1.237,2.998,3.646,-0.824,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.448,0.219,-0.269
1.268,3.102,3.122,-1.034,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.419,0.206,-0.293
1.294,3.204,3.057,-1.039,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.424,0.210,-0.292
1.322,3.426,3.375,-0.907,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.457,0.226,-0.364
1.351,3.404,2.929,-1.076,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,0.380,0.166,-0.186,0.428,0.213,-0.329
1.379,3.392,2.956,-1.103,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.000,-0.001,0.380,0.166,-0.186,0.432,0.216,-0.322
1.408,3.620,3.277,-0.969,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.464,0.232,-0.399
1.434,3.563,3.348,-0.976,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.465,0.236,-0.375
1.460,3.391,3.019,-1.163,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.435,0.221,-0.307
1.487,3.504,3.457,-0.993,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,0.000,0.380,0.166,-0.186,0.466,0.239,-0.345
1.512,3.428,3.012,-1.281,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.437,0.225,-0.293
1.539,3.570,2.852,-1.330,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.436,0.227,-0.349
1.564,3.762,3.204,-1.171,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.465,0.244,-0.412
1.590,3.627,2.765,-1.314,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.435,0.229,-0.360
1.614,3.650,2.739,-1.327,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.434,0.231,-0.370
1.640,3.709,3.243,-1.183,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.463,0.249,-0.388
1.664,3.562,2.855,-1.317,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.380,0.166,-0.186,0.433,0.233,-0.335
1.689,3.707,3.242,-1.161,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.461,0.252,-0.371
1.715,3.753,3.143,-1.172,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.459,0.255,-0.392
1.739,3.719,2.599,-1.323,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.430,0.239,-0.382
1.764,3.874,3.007,-1.172,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.456,0.256,-0.457
1.789,3.814,2.446,-1.320,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.427,0.240,-0.411
1.814,3.690,2.583,-1.316,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.423,0.240,-0.374
1.839,3.756,3.076,-1.158,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.448,0.259,-0.382
1.864,3.674,2.607,-1.294,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.419,0.243,-0.354
1.888,3.789,2.981,-1.135,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.444,0.261,-0.394
1.913,3.796,2.891,-1.169,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.415,0.244,-0.364
1.939,3.641,2.541,-1.279,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.001,-0.001,0.380,0.166,-0.186,0.410,0.245,-0.355
1.963,3.699,2.984,-1.147,0.000,0.000,0.000,0.000,0.000,0.000,-0.002,0.001,-0.001,0.380,0.166,-0.186,0.434,0.264,-0.351
1.988,3.512,2.644,-1.253,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.406,0.247,-0.320
2.013,3.523,2.597,-1.276,0.000,0.000,0.000,0.000,0.000,0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.429,0.267,-0.353
2.038,3.702,2.894,-1.110,0.004,0.003,-0.001,0.000,0.000,-0.000,-0.001,0.001,-0.001,0.380,0.166,-0.186,0.423,0.269,-0.360
2.064,3.575,2.449,-1.240,0.015,0.011,-0.005,0.000,0.000,-0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.396,0.251,-0.325
2.089,3.698,2.822,-1.111,0.032,0.024,-0.010,0.001,0.001,-0.000,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.418,0.271,-0.344
2.114,3.547,2.964,-1.083,0.080,0.059,-0.025,0.003,0.002,-0.001,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.412,0.274,-0.307
2.139,3.399,2.608,-1.213,0.111,0.083,-0.036,0.005,0.004,-0.002,-0.002,0.000,-0.001,0.380,0.166,-0.186,0.386,0.256,-0.266
2.164,3.574,2.899,-1.077,0.148,0.112,-0.048,0.007,0.006,-0.002,-0.001,0.000,-0.001,0.380,0.166,-0.186,0.406,0.277,-0.329
2.189,3.472,2.467,-1.200,0.187,0.141,-0.060,0.011,0.008,-0.003,-0.001,0.000,-0.002,0.380,0.166,-0.186,0.380,0.258,-0.297
2.214,3.559,2.241,-1.182,0.274,0.207,-0.088,0.020,0.015,-0.006,-0.001,0.000,-0.001,0.379,0.166,-0.187,0.400,0.279,-0.375
2.239,3.670,2.619,-1.073,0.319,0.240,-0.103,0.026,0.019,-0.008,-0.001,0.000,-0.001,0.379,0.166,-0.187,0.393,0.280,-0.345
2.264,3.462,2.343,-1.180,0.374,0.281,-0.120,0.033,0.025,-0.011,-0.001,0.000,-0.001,0.379,0.166,-0.187,0.367,0.261,-0.282
2.289,3.579,2.669,-1.052,0.424,0.317,-0.136,0.041,0.031,-0.013,-0.001,0.000,-0.001,0.379,0.166,-0.187,0.386,0.281,-0.301
2.314,3.523,2.648,-1.027,0.530,0.394,-0.170,0.059,0.045,-0.019,-0.001,0.000,-0.001,0.379,0.166,-0.187,0.378,0.282,-0.297
2.339,3.412,2.257,-1.143,0.587,0.435,-0.188,0.071,0.053,-0.023,0.000,0.000,-0.001,0.379,0.166,-0.187,0.353,0.263,-0.289
2.365,3.589,2.461,-1.006,0.654,0.483,-0.209,0.085,0.063,-0.027,-0.001,0.001,-0.002,0.379,0.166,-0.187,0.370,0.283,-0.328
2.390,3.413,2.149,-1.112,0.710,0.523,-0.227,0.098,0.073,-0.031,-0.001,0.001,-0.002,0.379,0.166,-0.187,0.346,0.264,-0.298
2.415,3.401,2.062,-1.084,0.825,0.604,-0.263,0.127,0.094,-0.041,0.000,0.001,-0.001,0.379,0.166,-0.187,0.339,0.264,-0.307
2.440,3.582,2.248,-0.970,0.888,0.647,-0.282,0.144,0.107,-0.046,0.000,0.000,-0.001,0.379,0.166,-0.187,0.354,0.282,-0.340
2.465,3.345,2.022,-1.049,0.960,0.696,-0.304,0.165,0.122,-0.053,0.001,0.001,-0.002,0.379,0.166,-0.187,0.331,0.263,-0.297
2.490,3.319,2.200,-0.953,1.020,0.737,-0.323,0.184,0.136,-0.059,0.001,0.000,-0.002,0.379,0.166,-0.187,0.331,0.263,-0.301
2.516,3.013,2.095,-0.723,1.140,0.818,-0.359,0.225,0.166,-0.072,-0.001,0.001,-0.004,0.379,0.166,-0.187,0.308,0.244,-0.272
2.541,2.798,1.890,-0.708,1.203,0.860,-0.377,0.249,0.182,-0.079,-0.004,0.000,-0.004,0.379,0.166,-0.187,0.287,0.226,-0.252
2.566,2.801,2.003,-0.645,1.265,0.902,-0.395,0.273,0.200,-0.087,0.002,0.000,-0.001,0.379,0.166,-0.187,0.287,0.226,-0.267
2.591,2.625,1.874,-0.647,1.335,0.950,-0.415,0.303,0.221,-0.096,0.001,0.000,-0.001,0.379,0.166,-0.187,0.266,0.209,-0.223
2.616,2.332,1.776,-0.534,1.446,1.026,-0.446,0.355,0.258,-0.112,-0.002,0.000,-0.002,0.379,0.166,-0.187,0.247,0.193,-0.209
2.641,2.296,1.904,-0.465,1.503,1.066,-0.462,0.384,0.279,-0.121,-0.002,0.000,-0.001,0.379,0.166,-0.187,0.247,0.193,-0.203
2.667,2.086,1.825,-0.479,1.560,1.106,-0.477,0.415,0.300,-0.131,-0.001,0.000,-0.002,0.379,0.166,-0.187,0.229,0.179,-0.163
2.692,2.040,1.817,-0.419,1.626,1.154,-0.494,0.453,0.327,-0.142,-0.002,0.001,-0.002,0.379,0.166,-0.187,0.229,0.179,-0.181
2.717,1.862,1.759,-0.381,1.720,1.224,-0.518,0.513,0.370,-0.160,-0.001,0.001,-0.002,0.379,0.166,-0.187,0.212,0.165,-0.144
2.743,1.707,1.656,-0.354,1.770,1.262,-0.531,0.548,0.395,-0.171,0.001,0.001,-0.001,0.379,0.166,-0.187,0.195,0.152,-0.147
2.768,1.697,1.613,-0.293,1.819,1.300,-0.543,0.584,0.421,-0.182,-0.002,0.001,-0.001,0.379,0.166,-0.187,0.195,0.152,-0.150
2.793,1.595,1.504,-0.258,1.912,1.373,-0.565,0.659,0.474,-0.204,-0.005,0.001,-0.002,0.379,0.166,-0.187,0.181,0.140,-0.144
2.817,1.434,1.393,-0.272,1.955,1.409,-0.575,0.697,0.502,-0.215,-0.001,0.000,-0.002,0.379,0.166,-0.187,0.167,0.129,-0.134
2.842,1.441,1.353,-0.231,1.998,1.443,-0.585,0.737,0.531,-0.227,0.000,0.001,-0.001,0.379,0.166,-0.187,0.167,0.129,-0.142
2.867,1.342,1.302,-0.242,2.039,1.477,-0.594,0.777,0.560,-0.239,0.000,0.000,-0.002,0.379,0.166,-0.188,0.154,0.118,-0.133
2.892,1.310,1.321,-0.228,2.086,1.517,-0.605,0.827,0.596,-0.253,0.000,0.000,-0.002,0.379,0.166,-0.188,0.154,0.118,-0.125
2.917,1.195,1.169,-0.163,2.154,1.574,-0.619,0.903,0.651,-0.275,-0.002,0.000,-0.002,0.379,0.166,-0.188,0.142,0.109,-0.123
2.941,1.075,1.105,-0.154,2.189,1.605,-0.627,0.946,0.683,-0.288,-0.001,0.001,-0.001,0.379,0.166,-0.188,0.131,0.100,-0.114
2.966,1.098,1.152,-0.170,2.223,1.635,-0.634,0.991,0.716,-0.300,-0.002,0.000,-0.001,0.379,0.166,-0.188,0.131,0.100,-0.091
2.991,1.050,1.086,-0.676,2.262,1.669,-0.642,1.044,0.755,-0.316,-0.006,0.001,0.004,0.379,0.166,-0.188,0.119,0.091,-0.078
3.016,1.046,1.056,-0.192,2.317,1.719,-0.654,1.127,0.816,-0.339,-0.002,0.004,-0.005,0.379,0.166,-0.188,0.109,0.082,-0.065
3.041,0.826,1.109,-0.097,2.346,1.746,-0.660,1.174,0.851,-0.352,0.012,-0.006,-0.004,0.379,0.166,-0.188,0.109,0.082,-0.078
3.066,0.715,0.803,-0.039,2.373,1.771,-0.666,1.221,0.886,-0.365,-0.012,-0.001,-0.001,0.379,0.166,-0.188,0.101,0.076,-0.094
3.091,0.917,0.786,-0.162,2.400,1.796,-0.671,1.268,0.922,-0.379,-0.005,-0.001,-0.001,0.379,0.166,-0.188,0.101,0.076,-0.107
3.117,0.716,0.820,-0.120,2.449,1.844,-0.681,1.365,0.995,-0.406,0.000,0.005,0.000,0.379,0.166,-0.188,0.093,0.071,-0.106
3.142,0.749,0.699,-0.103,2.472,1.866,-0.685,1.415,1.032,-0.419,-0.002,-0.002,0.000,0.379,0.166,-0.188,0.086,0.065,-0.086
3.166,0.629,0.678,-0.023,2.494,1.888,-0.689,1.464,1.069,-0.433,-0.001,0.004,-0.001,0.379,0.166,-0.188,0.086,0.065,-0.072
3.191,0.589,0.724,-0.092,2.516,1.908,-0.693,1.514,1.107,-0.447,0.001,0.000,-0.002,0.379,0.166,-0.188,0.079,0.060,-0.052
3.216,0.411,0.633,-0.053,2.555,1.948,-0.700,1.616,1.184,-0.475,-0.002,-0.001,0.000,0.379,0.166,-0.188,0.073,0.056,-0.038
3.242,0.477,0.686,-0.114,2.574,1.967,-0.703,1.667,1.223,-0.489,-0.002,0.002,0.028,0.378,0.166,-0.188,0.073,0.056,-0.039
3.267,0.558,0.596,-0.089,2.591,1.985,-0.707,1.719,1.263,-0.503,0.000,0.000,0.089,0.378,0.166,-0.188,0.067,0.052,-0.065
3.292,0.836,0.790,-0.042,2.608,2.003,-0.709,1.771,1.303,-0.517,-0.001,0.000,0.083,0.378,0.166,-0.187,0.089,0.085,-0.091
3.318,1.047,0.824,-0.099,2.642,2.038,-0.715,1.876,1.384,-0.546,0.000,0.000,0.089,0.378,0.166,-0.187,0.098,0.107,-0.124
3.343,1.017,0.728,-0.124,2.660,2.055,-0.718,1.929,1.425,-0.560,0.000,0.000,0.088,0.378,0.166,-0.185,0.090,0.099,-0.093
3.367,1.252,0.832,-0.116,2.678,2.072,-0.720,1.982,1.466,-0.574,-0.001,0.000,0.092,0.378,0.166,-0.185,0.101,0.123,-0.092
3.392,1.178,0.745,-0.176,2.697,2.088,-0.723,2.036,1.507,-0.589,-0.001,0.000,0.092,0.378,0.166,-0.185,0.093,0.114,-0.084
3.417,1.300,0.769,-0.187,2.736,2.121,-0.728,2.145,1.592,-0.618,-0.001,0.001,0.103,0.378,0.166,-0.183,0.094,0.125,-0.098
3.443,1.447,0.791,-0.136,2.757,2.138,-0.731,2.199,1.634,-0.632,0.000,-0.001,0.094,0.378,0.166,-0.181,0.101,0.144,-0.110
3.467,1.350,0.703,-0.179,2.778,2.154,-0.734,2.255,1.677,-0.647,0.000,0.001,0.095,0.378,0.166,-0.179,0.093,0.133,-0.118
3.492,1.549,0.752,-0.171,2.801,2.170,-0.737,2.311,1.720,-0.662,0.000,0.001,0.098,0.378,0.166,-0.178,0.099,0.150,-0.122
3.517,1.603,0.703,-0.189,2.848,2.203,-0.743,2.426,1.810,-0.692,0.000,0.001,0.104,0.378,0.166,-0.176,0.096,0.154,-0.142
3.542,1.449,0.603,-0.198,2.872,2.217,-0.746,2.481,1.852,-0.706,0.000,0.000,0.100,0.378,0.166,-0.175,0.089,0.143,-0.140
3.567,1.590,0.665,-0.207,2.897,2.232,-0.749,2.538,1.896,-0.721,0.000,0.000,0.104,0.378,0.166,-0.171,0.093,0.157,-0.140
3.592,1.476,0.567,-0.200,2.922,2.247,-0.752,2.597,1.941,-0.736,0.000,0.001,0.106,0.378,0.166,-0.170,0.086,0.145,-0.128
3.617,1.513,0.533,-0.194,2.975,2.276,-0.759,2.715,2.032,-0.766,-0.001,-0.001,0.101,0.378,0.166,-0.168,0.083,0.146,-0.129
3.642,1.584,0.633,-0.188,3.002,2.290,-0.763,2.774,2.077,-0.782,-0.001,0.001,0.111,0.378,0.166,-0.166,0.086,0.159,-0.120
3.667,1.465,0.544,-0.196,3.029,2.304,-0.766,2.835,2.123,-0.797,-0.001,0.001,0.119,0.378,0.166,-0.163,0.080,0.147,-0.098
3.692,1.545,0.619,-0.191,3.057,2.318,-0.770,2.896,2.170,-0.812,-0.001,-0.001,0.125,0.378,0.166,-0.161,0.083,0.159,-0.077
3.718,1.583,0.614,-0.177,3.113,2.345,-0.777,3.019,2.263,-0.843,-0.001,-0.002,0.125,0.378,0.166,-0.159,0.079,0.159,-0.077
3.742,1.474,0.545,-0.198,3.141,2.358,-0.781,3.081,2.310,-0.859,-0.001,0.000,0.130,0.378,0.166,-0.157,0.072,0.147,-0.066
3.768,1.565,0.501,-0.160,3.170,2.371,-0.784,3.145,2.357,-0.874,-0.002,0.001,0.110,0.378,0.166,-0.153,0.075,0.158,-0.100
3.793,1.575,0.531,-0.185,3.228,2.395,-0.791,3.273,2.452,-0.906,0.001,0.000,0.109,0.378,0.166,-0.151,0.069,0.146,-0.094
3.817,1.453,0.453,-0.189,3.257,2.408,-0.795,3.337,2.501,-0.922,0.000,-0.001,0.114,0.378,0.166,-0.149,0.065,0.144,-0.086
3.842,1.490,0.445,-0.169,3.286,2.419,-0.799,3.403,2.549,-0.938,-0.001,0.000,0.109,0.378,0.166,-0.147,0.067,0.153,-0.100
3.867,1.427,0.379,-0.160,3.315,2.431,-0.802,3.469,2.597,-0.954,0.000,0.001,0.114,0.378,0.166,-0.142,0.062,0.142,-0.075
3.892,1.503,0.476,-0.183,3.344,2.442,-0.806,3.535,2.646,-0.970,0.000,0.001,0.114,0.378,0.166,-0.142,0.064,0.151,-0.080
3.917,1.454,0.429,-0.175,3.402,2.463,-0.813,3.670,2.744,-1.002,-0.001,0.000,0.104,0.378,0.166,-0.138,0.060,0.147,-0.094
3.942,1.351,0.375,-0.177,3.431,2.474,-0.817,3.739,2.793,-1.018,0.000,0.002,0.104,0.378,0.166,-0.136,0.056,0.136,-0.061
3.966,1.384,0.420,-0.144,3.460,2.484,-0.820,3.808,2.843,-1.035,0.001,0.001,0.106,0.378,0.166,-0.132,0.057,0.145,-0.087
3.991,1.293,0.396,-0.159,3.488,2.494,-0.824,3.877,2.893,-1.051,0.001,0.000,0.103,0.378,0.166,-0.130,0.053,0.134,-0.091
4.016,1.245,0.344,-0.149,3.545,2.513,-0.831,4.018,2.993,-1.084,0.000,0.000,0.106,0.378,0.166,-0.128,0.050,0.131,-0.076
4.040,1.365,0.369,-0.153,3.574,2.522,-0.834,4.092,3.046,-1.102,0.000,0.001,0.110,0.378,0.166,-0.126,0.050,0.137,-0.078
4.065,1.229,0.321,-0.146,3.600,2.531,-0.837,4.161,3.094,-1.118,0.000,0.001,0.109,0.378,0.166,-0.122,0.047,0.127,-0.041
4.090,1.309,0.365,-0.135,3.628,2.540,-0.841,4.233,3.145,-1.134,-0.001,0.000,0.106,0.378,0.166,-0.119,0.047,0.134,-0.049
4.115,1.225,0.350,-0.134,3.682,2.557,-0.847,4.379,3.246,-1.168,-0.001,0.001,0.109,0.378,0.166,-0.117,0.044,0.131,-0.039
4.140,1.190,0.293,-0.129,3.710,2.565,-0.850,4.457,3.300,-1.186,-0.002,0.000,0.105,0.378,0.166,-0.115,0.041,0.121,-0.038
4.164,1.246,0.308,-0.136,3.735,2.573,-0.853,4.527,3.349,-1.202,-0.002,0.000,0.099,0.378,0.166,-0.111,0.042,0.127,-0.065
4.189,1.151,0.231,-0.152,3.761,2.580,-0.856,4.602,3.401,-1.219,-0.001,0.002,0.104,0.378,0.166,-0.109,0.039,0.117,-0.054
4.214,1.098,0.243,-0.145,3.813,2.595,-0.863,4.754,3.504,-1.254,0.000,0.000,0.099,0.378,0.166,-0.107,0.036,0.113,-0.047
4.239,1.144,0.259,-0.134,3.840,2.603,-0.866,4.838,3.561,-1.273,0.001,0.001,0.111,0.378,0.166,-0.105,0.037,0.117,-0.062
4.264,1.066,0.238,-0.121,3.863,2.609,-0.868,4.907,3.608,-1.288,0.000,0.000,0.103,0.378,0.166,-0.100,0.034,0.108,-0.048
4.288,1.047,0.223,-0.093,3.887,2.615,-0.871,4.985,3.660,-1.306,0.000,0.002,0.104,0.378,0.166,-0.098,0.034,0.112,-0.032
4.313,1.052,0.241,-0.095,3.935,2.628,-0.877,5.141,3.765,-1.341,0.001,0.000,0.100,0.378,0.166,-0.096,0.032,0.104,-0.027
4.338,0.967,0.243,-0.119,3.958,2.634,-0.879,5.220,3.818,-1.358,0.001,0.001,0.105,0.378,0.166,-0.094,0.029,0.100,-0.016
4.363,0.996,0.269,-0.050,3.981,2.640,-0.882,5.300,3.871,-1.376,-0.001,0.000,0.095,0.378,0.167,-0.090,0.029,0.105,0.025
4.389,0.888,0.221,-0.060,4.004,2.646,-0.884,5.379,3.923,-1.394,-0.001,0.000,0.095,0.378,0.167,-0.090,0.028,0.097,0.031
4.413,0.902,0.238,-0.033,4.048,2.657,-0.889,5.540,4.030,-1.429,0.001,-0.001,0.100,0.378,0.167,-0.086,0.028,0.102,0.021
4.437,0.953,0.243,-0.026,4.069,2.663,-0.890,5.622,4.083,-1.447,0.001,0.002,0.110,0.378,0.167,-0.084,0.026,0.099,0.033
4.463,0.886,0.173,-0.029,4.090,2.668,-0.892,5.703,4.136,-1.465,0.000,0.000,0.095,0.378,0.167,-0.082,0.024,0.091,0.002
4.487,0.852,0.165,-0.016,4.111,2.674,-0.894,5.785,4.189,-1.482,0.001,0.001,0.101,0.378,0.167,-0.078,0.024,0.095,-0.007
4.512,0.831,0.180,-0.034,4.131,2.679,-0.895,5.868,4.243,-1.500,0.001,0.000,0.109,0.378,0.167,-0.075,0.022,0.087,0.016
4.537,0.795,0.186,-0.030,4.171,2.689,-0.898,6.034,4.350,-1.536,0.000,0.001,0.115,0.378,0.167,-0.074,0.020,0.084,0.014
4.562,0.808,0.186,-0.003,4.191,2.694,-0.900,6.122,4.407,-1.555,-0.001,0.000,0.109,0.378,0.167,-0.071,0.020,0.087,0.030
4.587,0.762,0.174,-0.017,4.209,2.698,-0.901,6.201,4.458,-1.572,0.000,0.000,0.108,0.378,0.167,-0.067,0.019,0.081,0.055
4.612,0.783,0.177,-0.030,4.228,2.703,-0.902,6.286,4.512,-1.590,0.000,0.000,0.105,0.378,0.167,-0.065,0.019,0.084,0.043
4.637,0.786,0.182,-0.021,4.264,2.711,-0.904,6.456,4.620,-1.626,0.000,0.002,0.110,0.378,0.167,-0.063,0.017,0.082,0.063
4.662,0.702,0.133,-0.011,4.283,2.716,-0.905,6.550,4.680,-1.646,0.001,0.000,0.101,0.378,0.167,-0.061,0.016,0.076,0.050
4.686,0.650,0.193,0.008,4.299,2.720,-0.905,6.627,4.729,-1.663,0.000,0.000,0.094,0.378,0.167,-0.057,0.016,0.079,0.054
4.711,0.682,0.137,-0.009,4.315,2.724,-0.906,6.713,4.783,-1.681,0.000,0.000,0.108,0.378,0.167,-0.054,0.015,0.073,0.049
4.736,0.669,0.112,-0.028,4.348,2.731,-0.907,6.886,4.893,-1.717,0.001,0.001,0.108,0.378,0.167,-0.053,0.014,0.069,0.039
4.760,0.626,0.126,-0.030,4.364,2.735,-0.908,6.973,4.947,-1.735,-0.001,-0.001,0.100,0.378,0.167,-0.051,0.014,0.071,0.028
